#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ATP5MC3	NDUFB6	9606.ENSP00000284727	9606.ENSP00000369176	0	0	0	0	0.418	0	0	0.341	0.601
ATP5MC3	COX7B	9606.ENSP00000284727	9606.ENSP00000497474	0	0	0	0	0.391	0	0	0.387	0.610
ATP5MC3	CYCS	9606.ENSP00000284727	9606.ENSP00000307786	0	0	0	0	0.424	0	0	0.354	0.612
ATP5MC3	COX6A2	9606.ENSP00000284727	9606.ENSP00000287490	0	0	0	0	0.372	0.068	0	0.391	0.613
ATP5MC3	UQCRH	9606.ENSP00000284727	9606.ENSP00000309565	0	0	0	0	0.376	0	0	0.408	0.615
ATP5MC3	MT-CO2	9606.ENSP00000284727	9606.ENSP00000354876	0	0	0	0	0.387	0	0	0.400	0.616
ATP5MC3	NDUFA8	9606.ENSP00000284727	9606.ENSP00000362873	0	0	0	0	0.321	0	0	0.465	0.621
ATP5MC3	NDUFS4	9606.ENSP00000284727	9606.ENSP00000296684	0	0	0	0	0.415	0	0	0.379	0.621
ATP5MC3	NDUFB3	9606.ENSP00000284727	9606.ENSP00000407336	0	0	0	0	0.308	0	0	0.482	0.626
ATP5MC3	UQCR11	9606.ENSP00000284727	9606.ENSP00000467262	0	0	0	0	0.411	0	0	0.400	0.631
ATP5MC3	NDUFC1	9606.ENSP00000284727	9606.ENSP00000441126	0	0	0	0	0.382	0	0	0.429	0.632
ATP5MC3	NDUFS8	9606.ENSP00000284727	9606.ENSP00000315774	0.077	0	0	0	0.368	0	0	0.461	0.658
ATP5MC3	UQCR10	9606.ENSP00000284727	9606.ENSP00000332887	0	0	0	0	0.408	0	0	0.462	0.668
ATP5MC3	NDUFS2	9606.ENSP00000284727	9606.ENSP00000356972	0.100	0	0	0	0.328	0	0	0.497	0.669
ATP5MC3	COX6B2	9606.ENSP00000284727	9606.ENSP00000467266	0	0	0	0	0.573	0	0	0.281	0.680
ATP5MC3	NDUFA12	9606.ENSP00000284727	9606.ENSP00000330737	0	0	0	0	0.714	0	0	0.166	0.751
ATP5MC3	NDUFB8	9606.ENSP00000284727	9606.ENSP00000299166	0	0	0	0	0.609	0	0	0.389	0.751
ATP5MC3	NDUFAB1	9606.ENSP00000284727	9606.ENSP00000458770	0.055	0	0	0	0.598	0	0	0.399	0.752
ATP5MC3	COX6B1	9606.ENSP00000284727	9606.ENSP00000466818	0	0	0	0	0.592	0	0	0.475	0.776
ATP5MC3	UQCRQ	9606.ENSP00000284727	9606.ENSP00000367939	0	0	0	0	0.631	0	0	0.523	0.817
ATP5MC3	NDUFV2	9606.ENSP00000284727	9606.ENSP00000327268	0	0	0	0	0.677	0	0	0.491	0.829
ATP5MC3	CYC1	9606.ENSP00000284727	9606.ENSP00000317159	0	0	0	0	0.600	0.401	0	0.392	0.841
ATP5MC3	COX7A2	9606.ENSP00000284727	9606.ENSP00000359098	0	0	0	0	0.706	0	0	0.567	0.867
ATP5MC3	COX5A	9606.ENSP00000284727	9606.ENSP00000317780	0	0	0	0	0.852	0.131	0	0.567	0.939
ATP5MC3	UQCRFS1	9606.ENSP00000284727	9606.ENSP00000306397	0	0	0	0	0.671	0	0	0.919	0.972
ATP5MC3	MT-ATP8	9606.ENSP00000284727	9606.ENSP00000355265	0	0	0	0	0	0.847	0.800	0.268	0.975
ATP5MC3	ATP5PO	9606.ENSP00000284727	9606.ENSP00000290299	0.086	0	0	0	0.632	0.807	0.705	0.681	0.992
ATP5MC3	ATP5PF	9606.ENSP00000284727	9606.ENSP00000389649	0	0	0	0	0.422	0.934	0.800	0.720	0.997
ATP5MC3	ATP5MC2	9606.ENSP00000284727	9606.ENSP00000499883	0	0	0.056	0.968	0.320	0.958	0.900	0.419	0.998
ATP5MC3	ATP5PD	9606.ENSP00000284727	9606.ENSP00000301587	0	0	0	0	0.611	0.939	0.800	0.782	0.998
ATP5MC3	MT-ATP6	9606.ENSP00000284727	9606.ENSP00000354632	0.106	0	0	0	0.681	0.902	0.897	0.466	0.998
ATP5MC3	ATP5F1A	9606.ENSP00000284727	9606.ENSP00000381736	0.106	0	0	0	0.745	0.933	0.764	0.743	0.998
ATP5MC3	ATP5MC1	9606.ENSP00000284727	9606.ENSP00000377033	0	0	0.059	0.963	0.836	0.958	0.900	0.427	0.999
ATP5MC3	ATP5F1C	9606.ENSP00000284727	9606.ENSP00000349142	0.106	0	0	0	0.702	0.951	0.764	0.813	0.999
ATP5MC3	ATP5PB	9606.ENSP00000284727	9606.ENSP00000358737	0	0	0	0	0.578	0.966	0.800	0.749	0.999
ATP5PB	NDUFB4	9606.ENSP00000358737	9606.ENSP00000184266	0	0	0	0	0.462	0.094	0	0.382	0.673
ATP5PB	UQCRC1	9606.ENSP00000358737	9606.ENSP00000203407	0	0	0	0	0.657	0.113	0	0.708	0.903
ATP5PB	ATP5F1D	9606.ENSP00000358737	9606.ENSP00000215375	0	0	0	0	0.951	0.997	0.967	0.843	0.999
ATP5PB	NDUFB7	9606.ENSP00000358737	9606.ENSP00000215565	0	0	0	0	0.453	0.292	0	0.543	0.808
ATP5PB	COX6A1	9606.ENSP00000358737	9606.ENSP00000229379	0	0	0	0	0.545	0.097	0	0.405	0.734
ATP5PB	NDUFS7	9606.ENSP00000358737	9606.ENSP00000233627	0	0	0	0	0.455	0.290	0	0.445	0.767
ATP5PB	ATP5F1E	9606.ENSP00000358737	9606.ENSP00000243997	0	0	0	0	0.208	0.966	0.967	0.782	0.999
ATP5PB	NDUFA2	9606.ENSP00000358737	9606.ENSP00000252102	0	0	0	0	0.279	0.100	0	0.540	0.675
ATP5PB	NDUFA10	9606.ENSP00000358737	9606.ENSP00000252711	0	0	0	0	0.363	0.164	0	0.477	0.697
ATP5PB	COX5B	9606.ENSP00000358737	9606.ENSP00000258424	0	0	0	0	0.714	0.100	0	0.541	0.872
ATP5PB	NDUFB5	9606.ENSP00000358737	9606.ENSP00000259037	0	0	0	0	0.846	0.469	0	0.485	0.954
ATP5PB	ATP5F1B	9606.ENSP00000358737	9606.ENSP00000262030	0	0	0	0	0.895	0.998	0.967	0.812	0.999
ATP5PB	NDUFS3	9606.ENSP00000358737	9606.ENSP00000263774	0	0	0	0	0.667	0.231	0	0.546	0.874
ATP5PB	SDHA	9606.ENSP00000358737	9606.ENSP00000264932	0	0	0	0	0.226	0.394	0	0.519	0.755
ATP5PB	NDUFA9	9606.ENSP00000358737	9606.ENSP00000266544	0	0	0	0	0.674	0.211	0	0.475	0.853
ATP5PB	UQCRC2	9606.ENSP00000358737	9606.ENSP00000268379	0	0	0	0	0.927	0.141	0	0.613	0.973
ATP5PB	NDUFB10	9606.ENSP00000358737	9606.ENSP00000268668	0	0	0	0	0.440	0.134	0	0.463	0.717
ATP5PB	NDUFS6	9606.ENSP00000358737	9606.ENSP00000274137	0	0	0	0	0.438	0.100	0	0.271	0.599
ATP5PB	NDUFB9	9606.ENSP00000358737	9606.ENSP00000276689	0	0	0	0	0.490	0.423	0	0.424	0.815
ATP5PB	NDUFC2	9606.ENSP00000358737	9606.ENSP00000281031	0	0	0	0	0.457	0.119	0	0.443	0.710
ATP5PB	ATP5MC3	9606.ENSP00000358737	9606.ENSP00000284727	0	0	0	0	0.578	0.966	0.800	0.749	0.999
ATP5PB	COX6A2	9606.ENSP00000358737	9606.ENSP00000287490	0	0	0	0	0.524	0.097	0	0.289	0.667
ATP5PB	ATP5PO	9606.ENSP00000358737	9606.ENSP00000290299	0	0	0	0	0.959	0.964	0.944	0.866	0.999
ATP5PB	NDUFS4	9606.ENSP00000358737	9606.ENSP00000296684	0	0	0	0	0.752	0.261	0	0.330	0.866
ATP5PB	NDUFB8	9606.ENSP00000358737	9606.ENSP00000299166	0	0	0	0	0.677	0	0	0.385	0.793
ATP5PB	NDUFA7	9606.ENSP00000358737	9606.ENSP00000301457	0	0	0	0	0.248	0.087	0	0.399	0.552
ATP5PB	ATP5PD	9606.ENSP00000358737	9606.ENSP00000301587	0	0	0	0	0.961	0.997	0.967	0.864	0.999
ATP5PB	UQCRFS1	9606.ENSP00000358737	9606.ENSP00000306397	0	0	0	0	0.937	0.160	0	0.466	0.969
ATP5PB	CYCS	9606.ENSP00000358737	9606.ENSP00000307786	0	0	0	0	0.272	0.094	0	0.282	0.486
ATP5PB	UQCRH	9606.ENSP00000358737	9606.ENSP00000309565	0	0	0	0	0.634	0.136	0	0.445	0.809
ATP5PB	NDUFS8	9606.ENSP00000358737	9606.ENSP00000315774	0	0	0	0	0.323	0.087	0	0.371	0.577
ATP5PB	CYC1	9606.ENSP00000358737	9606.ENSP00000317159	0	0	0	0	0.835	0.167	0	0.428	0.914
ATP5PB	COX5A	9606.ENSP00000358737	9606.ENSP00000317780	0	0	0	0	0.929	0.213	0	0.639	0.978
ATP5PB	COX8A	9606.ENSP00000358737	9606.ENSP00000321260	0	0	0	0	0.171	0	0	0.312	0.406
ATP5PB	NDUFV2	9606.ENSP00000358737	9606.ENSP00000327268	0	0	0	0	0.855	0.165	0	0.467	0.930
ATP5PB	NDUFA12	9606.ENSP00000358737	9606.ENSP00000330737	0	0	0	0	0.861	0.100	0	0.597	0.945
ATP5PB	UQCR10	9606.ENSP00000358737	9606.ENSP00000332887	0	0	0	0	0.354	0.091	0	0.435	0.639
ATP5PB	NDUFA4	9606.ENSP00000358737	9606.ENSP00000339720	0	0	0	0	0.435	0.249	0	0.494	0.767
ATP5PB	NDUFV3	9606.ENSP00000358737	9606.ENSP00000346196	0	0	0	0	0.213	0	0	0.354	0.470
ATP5PB	ATP5F1C	9606.ENSP00000358737	9606.ENSP00000349142	0	0	0	0	0.977	0.997	0.967	0.896	0.999
ATP5PB	MT-ATP6	9606.ENSP00000358737	9606.ENSP00000354632	0	0	0	0	0.257	0.966	0.967	0.529	0.999
ATP5PB	MT-CO2	9606.ENSP00000358737	9606.ENSP00000354876	0	0	0	0	0.163	0.184	0	0.336	0.507
ATP5PB	MT-ATP8	9606.ENSP00000358737	9606.ENSP00000355265	0	0	0	0	0.110	0.990	0.967	0.308	0.999
ATP5PB	SDHC	9606.ENSP00000358737	9606.ENSP00000356953	0	0	0	0	0.566	0	0	0.369	0.715
ATP5PB	NDUFS2	9606.ENSP00000358737	9606.ENSP00000356972	0	0	0	0	0.590	0.294	0	0.522	0.850
ATP5PB	NDUFB2	9606.ENSP00000358737	9606.ENSP00000419087	0	0	0	0	0.151	0	0	0.340	0.416
ATP5PB	NDUFA4L2	9606.ENSP00000358737	9606.ENSP00000377411	0	0	0	0	0.357	0.071	0	0.102	0.416
ATP5PB	NDUFB1	9606.ENSP00000358737	9606.ENSP00000483888	0	0	0	0	0.288	0	0	0.256	0.447
ATP5PB	UQCR11	9606.ENSP00000358737	9606.ENSP00000467262	0	0	0	0	0.219	0	0	0.326	0.451
ATP5PB	COX6B2	9606.ENSP00000358737	9606.ENSP00000467266	0	0	0	0	0.237	0.130	0	0.249	0.458
ATP5PB	NDUFA1	9606.ENSP00000358737	9606.ENSP00000360492	0	0	0	0	0.212	0	0	0.391	0.500
ATP5PB	NDUFC1	9606.ENSP00000358737	9606.ENSP00000441126	0	0	0	0	0.279	0	0	0.369	0.526
ATP5PB	NDUFA11	9606.ENSP00000358737	9606.ENSP00000389160	0	0	0	0	0.298	0	0	0.403	0.563
ATP5PB	NDUFA3	9606.ENSP00000358737	9606.ENSP00000418438	0	0	0	0	0.266	0.096	0	0.397	0.565
ATP5PB	COX7B	9606.ENSP00000358737	9606.ENSP00000497474	0	0	0	0	0.251	0	0	0.466	0.583
ATP5PB	COX7A2	9606.ENSP00000358737	9606.ENSP00000359098	0	0	0	0	0.304	0	0	0.476	0.620
ATP5PB	VDAC1	9606.ENSP00000358737	9606.ENSP00000378487	0	0	0	0	0.352	0.246	0	0.305	0.631
ATP5PB	UQCRHL	9606.ENSP00000358737	9606.ENSP00000485401	0	0	0	0	0.567	0.136	0	0.114	0.639
ATP5PB	NDUFS5	9606.ENSP00000358737	9606.ENSP00000362058	0	0	0	0	0.369	0.100	0	0.420	0.642
ATP5PB	COX6B1	9606.ENSP00000358737	9606.ENSP00000466818	0	0	0	0	0.347	0.130	0	0.439	0.653
ATP5PB	NDUFA6	9606.ENSP00000358737	9606.ENSP00000482543	0	0	0	0	0.441	0.097	0	0.373	0.656
ATP5PB	NDUFA13	9606.ENSP00000358737	9606.ENSP00000423673	0	0	0	0	0.449	0.097	0	0.370	0.659
ATP5PB	SDHB	9606.ENSP00000358737	9606.ENSP00000364649	0	0	0	0	0.456	0.129	0	0.431	0.707
ATP5PB	NDUFV1	9606.ENSP00000358737	9606.ENSP00000497587	0	0	0	0	0.303	0.262	0	0.519	0.731
ATP5PB	COX6C	9606.ENSP00000358737	9606.ENSP00000429707	0	0	0	0	0.523	0.096	0	0.445	0.740
ATP5PB	NDUFA8	9606.ENSP00000358737	9606.ENSP00000362873	0	0	0	0	0.462	0.150	0	0.540	0.771
ATP5PB	NDUFAB1	9606.ENSP00000358737	9606.ENSP00000458770	0	0	0	0	0.626	0.133	0	0.448	0.805
ATP5PB	NDUFB3	9606.ENSP00000358737	9606.ENSP00000407336	0	0	0	0	0.631	0	0	0.510	0.812
ATP5PB	UQCRQ	9606.ENSP00000358737	9606.ENSP00000367939	0	0	0	0	0.567	0.234	0	0.497	0.819
ATP5PB	SDHD	9606.ENSP00000358737	9606.ENSP00000364699	0	0	0	0	0.736	0	0	0.389	0.832
ATP5PB	COX7C	9606.ENSP00000358737	9606.ENSP00000425759	0	0	0	0	0.675	0.344	0	0.439	0.870
ATP5PB	NDUFS1	9606.ENSP00000358737	9606.ENSP00000392709	0	0	0	0	0.642	0.234	0	0.618	0.886
ATP5PB	NDUFA5	9606.ENSP00000358737	9606.ENSP00000417142	0	0	0	0	0.730	0.152	0	0.556	0.889
ATP5PB	COX4I2	9606.ENSP00000358737	9606.ENSP00000365243	0	0	0	0	0.822	0.139	0	0.380	0.896
ATP5PB	NDUFB6	9606.ENSP00000358737	9606.ENSP00000369176	0	0	0	0	0.853	0.098	0	0.460	0.922
ATP5PB	COX4I1	9606.ENSP00000358737	9606.ENSP00000457513	0	0	0	0	0.855	0.139	0	0.524	0.935
ATP5PB	UQCRB	9606.ENSP00000358737	9606.ENSP00000430494	0	0	0	0	0.925	0.276	0	0.477	0.969
ATP5PB	ATP5MC2	9606.ENSP00000358737	9606.ENSP00000499883	0	0	0	0	0.409	0.939	0.800	0.513	0.996
ATP5PB	ATP5F1A	9606.ENSP00000358737	9606.ENSP00000381736	0	0	0	0	0.967	0.997	0.967	0.882	0.999
ATP5PB	ATP5PF	9606.ENSP00000358737	9606.ENSP00000389649	0	0	0	0	0.776	0.997	0.900	0.886	0.999
ATP5PB	ATP5MC1	9606.ENSP00000358737	9606.ENSP00000377033	0	0	0	0	0.422	0.966	0.800	0.908	0.999
ATP5PD	NDUFB4	9606.ENSP00000301587	9606.ENSP00000184266	0	0	0	0	0.756	0.091	0	0.334	0.839
ATP5PD	UQCRC1	9606.ENSP00000301587	9606.ENSP00000203407	0	0	0	0	0.654	0.114	0	0.588	0.863
ATP5PD	ATP5F1D	9606.ENSP00000301587	9606.ENSP00000215375	0	0	0	0	0.935	0.990	0.967	0.846	0.999
ATP5PD	NDUFB7	9606.ENSP00000301587	9606.ENSP00000215565	0	0	0	0	0.746	0.096	0	0.533	0.883
ATP5PD	PSMA3	9606.ENSP00000301587	9606.ENSP00000216455	0	0	0	0	0.329	0	0	0.182	0.428
ATP5PD	COX6A1	9606.ENSP00000301587	9606.ENSP00000229379	0	0	0	0	0.798	0	0	0.501	0.895
ATP5PD	NDUFS7	9606.ENSP00000301587	9606.ENSP00000233627	0	0	0	0	0.759	0.096	0	0.348	0.846
ATP5PD	ATP5F1E	9606.ENSP00000301587	9606.ENSP00000243997	0	0	0	0	0.850	0.966	0.967	0.793	0.999
ATP5PD	NDUFA2	9606.ENSP00000301587	9606.ENSP00000252102	0	0	0	0	0.938	0.095	0	0.639	0.978
ATP5PD	NDUFA10	9606.ENSP00000301587	9606.ENSP00000252711	0	0	0	0	0.430	0.097	0	0.426	0.679
ATP5PD	COX5B	9606.ENSP00000301587	9606.ENSP00000258424	0	0	0	0	0.941	0	0	0.665	0.979
ATP5PD	NDUFB5	9606.ENSP00000301587	9606.ENSP00000259037	0	0	0	0	0.925	0	0	0.424	0.955
ATP5PD	ATP5F1B	9606.ENSP00000301587	9606.ENSP00000262030	0	0	0	0	0.912	0.987	0.967	0.837	0.999
ATP5PD	PSMB1	9606.ENSP00000301587	9606.ENSP00000262193	0	0	0	0	0.294	0	0	0.237	0.438
ATP5PD	NDUFS3	9606.ENSP00000301587	9606.ENSP00000263774	0	0	0	0	0.849	0.233	0	0.641	0.954
ATP5PD	SDHA	9606.ENSP00000301587	9606.ENSP00000264932	0	0	0	0	0.234	0.171	0	0.483	0.643
ATP5PD	NDUFA9	9606.ENSP00000301587	9606.ENSP00000266544	0	0	0	0	0.734	0	0	0.408	0.836
ATP5PD	UQCRC2	9606.ENSP00000301587	9606.ENSP00000268379	0	0	0	0	0.669	0.100	0	0.613	0.875
ATP5PD	NDUFB10	9606.ENSP00000301587	9606.ENSP00000268668	0	0	0	0	0.915	0.209	0	0.629	0.973
ATP5PD	SOD1	9606.ENSP00000301587	9606.ENSP00000270142	0	0	0	0	0.336	0	0	0.200	0.446
ATP5PD	NDUFS6	9606.ENSP00000301587	9606.ENSP00000274137	0	0	0	0	0.842	0	0	0.402	0.901
ATP5PD	NDUFB9	9606.ENSP00000301587	9606.ENSP00000276689	0	0	0	0	0.969	0.162	0	0.460	0.985
ATP5PD	NDUFC2	9606.ENSP00000301587	9606.ENSP00000281031	0	0	0	0	0.755	0.094	0	0.409	0.857
ATP5PD	ATP5MC3	9606.ENSP00000301587	9606.ENSP00000284727	0	0	0	0	0.611	0.939	0.800	0.782	0.998
ATP5PD	COX6A2	9606.ENSP00000301587	9606.ENSP00000287490	0	0	0	0	0.764	0	0	0.399	0.852
ATP5PD	ATP5PO	9606.ENSP00000301587	9606.ENSP00000290299	0	0	0	0	0.959	0.938	0.944	0.907	0.999
ATP5PD	NDUFS4	9606.ENSP00000301587	9606.ENSP00000296684	0	0	0	0	0.935	0.096	0	0.330	0.957
ATP5PD	NDUFB8	9606.ENSP00000301587	9606.ENSP00000299166	0	0	0	0	0.877	0	0	0.448	0.929
ATP5PD	NDUFA7	9606.ENSP00000301587	9606.ENSP00000301457	0	0	0	0	0.847	0.224	0	0.330	0.913
ATP5PD	MT-CO2	9606.ENSP00000301587	9606.ENSP00000354876	0	0	0	0	0.138	0	0	0.348	0.414
ATP5PD	PSMC5	9606.ENSP00000301587	9606.ENSP00000310572	0	0	0	0	0.218	0	0	0.291	0.422
ATP5PD	NDUFB2	9606.ENSP00000301587	9606.ENSP00000419087	0	0	0	0	0.289	0	0	0.244	0.440
ATP5PD	COX7A2L	9606.ENSP00000301587	9606.ENSP00000367938	0	0	0	0	0.158	0	0	0.364	0.442
ATP5PD	MT-CYB	9606.ENSP00000301587	9606.ENSP00000354554	0	0	0	0	0.086	0	0	0.434	0.460
ATP5PD	COX8A	9606.ENSP00000301587	9606.ENSP00000321260	0	0	0	0	0.428	0	0	0.237	0.545
ATP5PD	NDUFA11	9606.ENSP00000301587	9606.ENSP00000389160	0	0	0	0	0.404	0	0	0.283	0.554
ATP5PD	NDUFC1	9606.ENSP00000301587	9606.ENSP00000441126	0	0	0	0	0.378	0	0	0.336	0.570
ATP5PD	COX7B2	9606.ENSP00000301587	9606.ENSP00000379784	0	0	0	0	0.599	0	0	0.052	0.603
ATP5PD	NDUFB1	9606.ENSP00000301587	9606.ENSP00000483888	0	0	0	0	0.385	0.162	0	0.302	0.609
ATP5PD	CYCS	9606.ENSP00000301587	9606.ENSP00000307786	0	0	0	0	0.372	0.095	0	0.372	0.612
ATP5PD	NDUFS1	9606.ENSP00000301587	9606.ENSP00000392709	0	0	0	0	0.201	0.097	0	0.567	0.661
ATP5PD	NDUFA3	9606.ENSP00000301587	9606.ENSP00000418438	0	0	0	0	0.513	0.096	0	0.323	0.676
ATP5PD	NDUFA4L2	9606.ENSP00000301587	9606.ENSP00000377411	0	0	0	0	0.673	0.075	0	0.124	0.711
ATP5PD	NDUFA1	9606.ENSP00000301587	9606.ENSP00000360492	0	0	0	0	0.513	0	0	0.459	0.725
ATP5PD	VDAC1	9606.ENSP00000301587	9606.ENSP00000378487	0	0	0	0	0.282	0.095	0	0.626	0.735
ATP5PD	NDUFAB1	9606.ENSP00000301587	9606.ENSP00000458770	0	0	0	0	0.578	0.095	0	0.369	0.738
ATP5PD	COX7B	9606.ENSP00000301587	9606.ENSP00000497474	0	0	0	0	0.638	0	0	0.372	0.763
ATP5PD	CYC1	9606.ENSP00000301587	9606.ENSP00000317159	0	0	0	0	0.560	0.227	0	0.378	0.770
ATP5PD	COX6B2	9606.ENSP00000301587	9606.ENSP00000467266	0	0	0	0	0.678	0.095	0	0.305	0.779
ATP5PD	NDUFS2	9606.ENSP00000301587	9606.ENSP00000356972	0	0	0	0	0.653	0	0	0.406	0.785
ATP5PD	NDUFV1	9606.ENSP00000301587	9606.ENSP00000497587	0	0	0	0	0.630	0	0	0.497	0.806
ATP5PD	SDHD	9606.ENSP00000301587	9606.ENSP00000364699	0	0	0	0	0.657	0	0	0.491	0.818
ATP5PD	NDUFS8	9606.ENSP00000301587	9606.ENSP00000315774	0	0	0	0	0.680	0	0	0.459	0.820
ATP5PD	UQCRHL	9606.ENSP00000301587	9606.ENSP00000485401	0	0	0	0	0.820	0.095	0	0.102	0.840
ATP5PD	NDUFV3	9606.ENSP00000301587	9606.ENSP00000346196	0	0	0	0	0.685	0.096	0	0.486	0.841
ATP5PD	SDHC	9606.ENSP00000301587	9606.ENSP00000356953	0	0	0	0	0.748	0	0	0.419	0.847
ATP5PD	COX4I2	9606.ENSP00000301587	9606.ENSP00000365243	0	0	0	0	0.824	0.095	0	0.200	0.861
ATP5PD	NDUFS5	9606.ENSP00000301587	9606.ENSP00000362058	0	0	0	0	0.784	0.096	0	0.393	0.871
ATP5PD	NDUFA4	9606.ENSP00000301587	9606.ENSP00000339720	0	0	0	0	0.744	0.213	0	0.448	0.879
ATP5PD	COX6B1	9606.ENSP00000301587	9606.ENSP00000466818	0	0	0	0	0.761	0.095	0	0.486	0.879
ATP5PD	UQCRFS1	9606.ENSP00000301587	9606.ENSP00000306397	0	0	0	0	0.748	0.129	0	0.547	0.892
ATP5PD	NDUFV2	9606.ENSP00000301587	9606.ENSP00000327268	0	0	0	0	0.756	0.096	0	0.584	0.900
ATP5PD	UQCRH	9606.ENSP00000301587	9606.ENSP00000309565	0	0	0	0	0.840	0.095	0	0.432	0.911
ATP5PD	NDUFA13	9606.ENSP00000301587	9606.ENSP00000423673	0	0	0	0	0.869	0.091	0	0.370	0.918
ATP5PD	SDHB	9606.ENSP00000301587	9606.ENSP00000364649	0	0	0	0	0.856	0.097	0	0.470	0.925
ATP5PD	COX7A2	9606.ENSP00000301587	9606.ENSP00000359098	0	0	0	0	0.832	0.095	0	0.574	0.929
ATP5PD	NDUFB6	9606.ENSP00000301587	9606.ENSP00000369176	0	0	0	0	0.900	0.096	0	0.288	0.930
ATP5PD	NDUFB3	9606.ENSP00000301587	9606.ENSP00000407336	0	0	0	0	0.895	0	0	0.372	0.931
ATP5PD	UQCR11	9606.ENSP00000301587	9606.ENSP00000467262	0	0	0	0	0.913	0	0	0.385	0.944
ATP5PD	NDUFA6	9606.ENSP00000301587	9606.ENSP00000482543	0	0	0	0	0.886	0.096	0	0.529	0.947
ATP5PD	NDUFA5	9606.ENSP00000301587	9606.ENSP00000417142	0	0	0	0	0.848	0.202	0	0.634	0.951
ATP5PD	COX4I1	9606.ENSP00000301587	9606.ENSP00000457513	0	0	0	0	0.861	0.192	0	0.604	0.952
ATP5PD	UQCR10	9606.ENSP00000301587	9606.ENSP00000332887	0	0	0	0	0.917	0.092	0	0.479	0.957
ATP5PD	COX7C	9606.ENSP00000301587	9606.ENSP00000425759	0	0	0	0	0.926	0.162	0	0.447	0.962
ATP5PD	NDUFA12	9606.ENSP00000301587	9606.ENSP00000330737	0	0	0	0	0.938	0.237	0	0.350	0.966
ATP5PD	UQCRQ	9606.ENSP00000301587	9606.ENSP00000367939	0	0	0	0	0.932	0.210	0	0.434	0.967
ATP5PD	NDUFA8	9606.ENSP00000301587	9606.ENSP00000362873	0	0	0	0	0.937	0.096	0	0.518	0.970
ATP5PD	COX6C	9606.ENSP00000301587	9606.ENSP00000429707	0	0	0	0	0.916	0.202	0	0.656	0.975
ATP5PD	UQCRB	9606.ENSP00000301587	9606.ENSP00000430494	0	0	0	0	0.933	0.162	0	0.606	0.976
ATP5PD	COX5A	9606.ENSP00000301587	9606.ENSP00000317780	0	0	0	0	0.973	0.162	0	0.774	0.994
ATP5PD	ATP5MC2	9606.ENSP00000301587	9606.ENSP00000499883	0	0	0	0	0.629	0.939	0.800	0.580	0.997
ATP5PD	MT-ATP8	9606.ENSP00000301587	9606.ENSP00000355265	0	0	0	0	0.126	0.958	0.967	0.222	0.998
ATP5PD	ATP5PB	9606.ENSP00000301587	9606.ENSP00000358737	0	0	0	0	0.961	0.997	0.967	0.864	0.999
ATP5PD	ATP5F1C	9606.ENSP00000301587	9606.ENSP00000349142	0	0	0	0	0.970	0.983	0.967	0.815	0.999
ATP5PD	ATP5PF	9606.ENSP00000301587	9606.ENSP00000389649	0	0	0	0	0.931	0.983	0.900	0.873	0.999
ATP5PD	ATP5MC1	9606.ENSP00000301587	9606.ENSP00000377033	0	0	0	0	0.677	0.966	0.800	0.609	0.999
ATP5PD	ATP5F1A	9606.ENSP00000301587	9606.ENSP00000381736	0	0	0	0	0.911	0.985	0.967	0.831	0.999
ATP5PD	MT-ATP6	9606.ENSP00000301587	9606.ENSP00000354632	0	0	0	0	0.335	0.966	0.967	0.504	0.999
ATP5PF	NDUFB4	9606.ENSP00000389649	9606.ENSP00000184266	0	0	0	0	0.818	0	0	0.423	0.890
ATP5PF	UQCRC1	9606.ENSP00000389649	9606.ENSP00000203407	0	0	0	0	0.262	0.048	0	0.513	0.628
ATP5PF	ATP5F1D	9606.ENSP00000389649	9606.ENSP00000215375	0	0	0	0	0.487	0.984	0.900	0.759	0.999
ATP5PF	NDUFB7	9606.ENSP00000389649	9606.ENSP00000215565	0	0	0	0	0.687	0	0	0.396	0.803
ATP5PF	COX6A1	9606.ENSP00000389649	9606.ENSP00000229379	0	0	0	0	0.482	0	0	0.410	0.681
ATP5PF	NDUFS7	9606.ENSP00000389649	9606.ENSP00000233627	0	0	0	0	0.273	0.096	0	0.295	0.497
ATP5PF	ATP5F1E	9606.ENSP00000389649	9606.ENSP00000243997	0	0	0	0	0.488	0.987	0.900	0.591	0.999
ATP5PF	NDUFA2	9606.ENSP00000389649	9606.ENSP00000252102	0	0	0	0	0.542	0	0	0.348	0.688
ATP5PF	NDUFA10	9606.ENSP00000389649	9606.ENSP00000252711	0	0	0	0	0.125	0	0	0.487	0.532
ATP5PF	COX5B	9606.ENSP00000389649	9606.ENSP00000258424	0	0	0	0	0.652	0	0	0.544	0.834
ATP5PF	NDUFB5	9606.ENSP00000389649	9606.ENSP00000259037	0	0	0	0	0.818	0	0	0.520	0.909
ATP5PF	ATP5F1B	9606.ENSP00000389649	9606.ENSP00000262030	0	0	0	0	0.293	0.988	0.900	0.792	0.999
ATP5PF	NDUFS3	9606.ENSP00000389649	9606.ENSP00000263774	0	0	0	0	0.734	0.239	0	0.563	0.904
ATP5PF	SDHA	9606.ENSP00000389649	9606.ENSP00000264932	0	0	0	0	0.147	0	0	0.462	0.522
