gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,n_ALS,n_Control,adj_p_value,significant,neg_log10_pval,dataset,description
GENE_00269,0.23475698204880405,0.47110069545577304,0.7259289696401446,846.7088535891774,719.5570086935526,153,23,0.8088884044735061,False,0.32688625464017496,GSE124439,Spinal cord - human ALS patients
GENE_00270,0.28287861366593875,0.427411440776996,0.8000519124892533,982.5056333239651,807.5698588695722,153,23,0.7859717557502686,False,0.36915385699689596,GSE124439,Spinal cord - human ALS patients
GENE_00271,-0.16848750493956752,0.7836749319323313,-0.2776302007327155,783.5353727415159,880.5994307356959,153,23,0.9385328526135704,False,0.10586404515192381,GSE124439,Spinal cord - human ALS patients
GENE_00272,0.14437406024152977,0.7254216895385098,0.35453500226782925,690.6667537310432,624.8958325759631,153,23,0.9184878317783108,False,0.13940946349770136,GSE124439,Spinal cord - human ALS patients
GENE_00273,-0.1308185076147068,0.8201342219976122,-0.2297775905034174,876.8997955004105,960.1304947892144,153,23,0.9503293418280558,False,0.08611506578375848,GSE124439,Spinal cord - human ALS patients
GENE_00274,0.19952921016606787,0.5986798553962872,0.5293430878215104,764.5427638929026,665.7903634613612,153,23,0.8676519643424453,False,0.22280535491164027,GSE124439,Spinal cord - human ALS patients
GENE_00275,1.9044331506068295,1.9298905160759165e-05,4.396869375144595,2530.7226523818786,676.0098895046003,153,23,0.0009976080676312022,True,4.714467328097295,GSE124439,Spinal cord - human ALS patients
GENE_00276,-0.7482075369526421,0.12006923312613377,-1.603049372069162,960.1094277115167,1612.7002223772927,153,23,0.45686311291258574,False,0.9205682631661397,GSE124439,Spinal cord - human ALS patients
GENE_00277,-1.101910068867734,0.14435858068497032,-1.5118412230612375,679.3327468401567,1458.1108219444227,153,23,0.5063902021306085,False,0.8405573965191226,GSE124439,Spinal cord - human ALS patients
GENE_00278,0.6618841732254341,0.10722040135742937,1.648554871470873,1957.0611693887543,1236.9649967356083,153,23,0.43578280753563503,False,0.9697225714159667,GSE124439,Spinal cord - human ALS patients
GENE_00279,1.0055430551947802,0.005358848294943934,2.8256871355043116,896.3901165051285,446.47632815549287,153,23,0.061595957413148675,False,2.2709285373399095,GSE124439,Spinal cord - human ALS patients
GENE_00280,0.20701770655901544,0.6154041063757703,0.506454037139807,947.7766036647178,821.0837259595642,153,23,0.8760215205623778,False,0.21083961018412795,GSE124439,Spinal cord - human ALS patients
GENE_00281,0.12097141678266654,0.848442996728492,0.19297490067164508,902.5215405569782,829.9301669980919,153,23,0.9548093146490206,False,0.07137733076278126,GSE124439,Spinal cord - human ALS patients
GENE_00282,0.6461079534327262,0.05008648326275376,1.993948310319998,722.7109104862982,461.81361953040783,153,23,0.27981275565784225,False,1.3002794604885144,GSE124439,Spinal cord - human ALS patients
GENE_00283,0.33462276405505736,0.3340773640798792,0.9747977583814619,845.2412205198293,670.2690703031914,153,23,0.7243316176744922,False,0.47615294964842736,GSE124439,Spinal cord - human ALS patients
GENE_00284,-0.11931491677592698,0.8481494744209178,-0.19342824952368906,830.9505991756606,902.5942742987112,153,23,0.9548093146490206,False,0.07152760270131044,GSE124439,Spinal cord - human ALS patients
GENE_00285,-1.0922470504645718,0.38980962419868137,-0.8769628765439258,800.7183266867554,1707.178346191364,153,23,0.7612654933954677,False,0.4091474425791417,GSE124439,Spinal cord - human ALS patients
GENE_00286,-0.0868970043168324,0.8098835382431357,-0.24186517314745426,770.4821011660142,818.3162191481484,153,23,0.9443586148253256,False,0.09157742844827463,GSE124439,Spinal cord - human ALS patients
GENE_00287,-0.22397292639469069,0.6606172717993055,-0.44385040519713626,731.2954528677848,854.1132163452129,153,23,0.8944707351843346,False,0.18005007589275346,GSE124439,Spinal cord - human ALS patients
GENE_00288,0.5915217365882288,0.13666684476300273,1.5258498149360673,822.7759028277088,546.0290866627488,153,23,0.49302613550866786,False,0.8643368320520811,GSE124439,Spinal cord - human ALS patients
GENE_00289,0.9619889105064247,0.00520860015457608,2.8523559733780544,997.8561672734278,512.2481849939232,153,23,0.06042459576074339,False,2.2832789805067,GSE124439,Spinal cord - human ALS patients
GENE_00290,-0.22626254075421853,0.7044588033586034,-0.3834153177543986,751.8550107483065,879.5203857420637,153,23,0.9111554544989138,False,0.15214439928587614,GSE124439,Spinal cord - human ALS patients
GENE_00291,-0.8432841587983841,0.07147738083899902,-1.8756434090873628,657.5732313452075,1179.7716401133068,153,23,0.3463506703011069,False,1.1458313698207063,GSE124439,Spinal cord - human ALS patients
GENE_00292,-0.40460024005621487,0.2748291692623924,-1.1110215188201225,858.1379263364952,1135.936108887915,153,23,0.6726079838970015,False,0.5609371748970341,GSE124439,Spinal cord - human ALS patients
GENE_00293,0.2605557576606478,0.49344688924862723,0.6907254402993308,790.8593921961578,660.1827585717228,153,23,0.8194156652632258,False,0.3067595845293236,GSE124439,Spinal cord - human ALS patients
GENE_00294,-0.3391552876228722,0.3640472753360846,-0.9200934481554585,791.9775866522243,1001.8640793779833,153,23,0.7468917594147142,False,0.43884221502010723,GSE124439,Spinal cord - human ALS patients
GENE_00295,0.2828366049429274,0.626066687763428,0.49339509843456597,1773.2736249355366,1457.5835309192544,153,23,0.8802962426369909,False,0.20337940387406,GSE124439,Spinal cord - human ALS patients
GENE_00296,0.2314447237491449,0.4947321389925734,0.6891685435070437,787.3779782596939,670.6739837997605,153,23,0.8194156652632258,False,0.3056298759027422,GSE124439,Spinal cord - human ALS patients
GENE_00297,0.12634808909594422,0.762572371032657,0.3042473908711915,795.3145149054441,728.6254623567341,153,23,0.9286569723139786,False,0.11771893381900518,GSE124439,Spinal cord - human ALS patients
GENE_00298,0.4977268968453674,0.230221315441257,1.221616874609335,805.1353200661227,570.2143641100292,153,23,0.6269580459299613,False,0.6378544689340374,GSE124439,Spinal cord - human ALS patients
GENE_00299,0.3030116265364587,0.49156714987316874,0.6952820084273785,806.829418887354,653.9825142458698,153,23,0.8187327612810937,False,0.30841714756243965,GSE124439,Spinal cord - human ALS patients
GENE_00300,0.023441834937467473,0.962530469876701,0.04718101795943828,1160.6574145971247,1141.9506989570632,153,23,0.9886397409794417,False,0.016585513570253518,GSE124439,Spinal cord - human ALS patients
GENE_00301,0.2004274586450177,0.5429743510386962,0.6142171874394802,830.3983888697127,722.6896264880968,153,23,0.8423023075207238,False,0.26522068508049534,GSE124439,Spinal cord - human ALS patients
GENE_00302,1.3213298396739768,0.0022095641197759958,3.2004980411753956,2047.956610654387,819.5224124738716,153,23,0.033176638435075005,True,2.6556933910417895,GSE124439,Spinal cord - human ALS patients
GENE_00303,-0.03354855846533343,0.9342710871752978,-0.08318443307056096,732.0176343327042,749.239500687143,153,23,0.9793406573102094,False,0.029527091026606164,GSE124439,Spinal cord - human ALS patients
GENE_00304,0.5401882010206951,0.19490561863539207,1.3208262250021265,846.944158779017,582.4275707958853,153,23,0.5897635432100485,False,0.7101756410918465,GSE124439,Spinal cord - human ALS patients
GENE_00305,-0.11522394533314434,0.8181944615881697,-0.2321550717079487,395.207794761112,428.0666218968197,153,23,0.9491815099630738,False,0.08714346459545148,GSE124439,Spinal cord - human ALS patients
GENE_00306,-0.5202822668869903,0.2499944259926074,-1.1750953174244125,573.3710887254738,822.3493607054746,153,23,0.6466487997739457,False,0.6020696744785214,GSE124439,Spinal cord - human ALS patients
GENE_00307,0.11001155726200076,0.7444243738758277,0.3278426034426879,859.6359156805906,796.5219961713017,153,23,0.9255725102736773,False,0.12817941567765034,GSE124439,Spinal cord - human ALS patients
GENE_00308,0.818350303303707,0.029061395364647056,2.2127057248243944,883.2532540533375,500.88411401060495,153,23,0.19827459118871313,False,1.536683537160575,GSE124439,Spinal cord - human ALS patients
GENE_00309,0.01180295631461328,0.9807940378541834,0.02428244546850784,891.6224360312484,884.357664878762,153,23,0.9940495621107097,False,0.008422182849007004,GSE124439,Spinal cord - human ALS patients
GENE_00310,1.0382141117484152,0.0011271292872846368,3.321837944139884,960.8557443219009,467.8693561212213,153,23,0.020199449592914635,True,2.9480262653789997,GSE124439,Spinal cord - human ALS patients
GENE_00311,-1.2572321323992364,0.16067334422816137,-1.450504020307707,837.8715852,2002.8205819754164,153,23,0.5356871079518538,False,0.7940561668884072,GSE124439,Spinal cord - human ALS patients
GENE_00312,0.6314341843734992,0.09324667917936799,1.7117583812246515,821.880855450121,530.5523402164008,153,23,0.40683542399375217,False,1.0303666258973612,GSE124439,Spinal cord - human ALS patients
GENE_00313,0.54592338044757,0.31669923578568115,1.018915443474376,686.2374782417554,470.04032742541386,153,23,0.7099060749186259,False,0.4993529846055497,GSE124439,Spinal cord - human ALS patients
GENE_00314,0.8094861932915339,0.03314432663991949,2.148618774238752,784.3174305350185,447.5197862004407,153,23,0.21411063720878223,False,1.4795907996827415,GSE124439,Spinal cord - human ALS patients
GENE_00315,0.06908215403038279,0.9108921041468009,0.11294775998266267,1296.1656507192188,1235.5624683794701,153,23,0.9758861197201638,False,0.040533062487782934,GSE124439,Spinal cord - human ALS patients
GENE_00316,0.05956300960702746,0.8933209620229567,0.13516693600344065,716.7936172868448,687.802700991362,153,23,0.971570215179086,False,0.0489924750517318,GSE124439,Spinal cord - human ALS patients
GENE_00317,-0.1921998078875359,0.684797686562406,-0.4101246324291885,799.683442878979,913.6419068775276,153,23,0.9036069550262376,False,0.16443771549632138,GSE124439,Spinal cord - human ALS patients
GENE_00318,-0.495291356561902,0.3936687336785629,-0.8656384536459506,854.0738016827521,1203.907043199845,153,23,0.7618201505153813,False,0.40486907677717937,GSE124439,Spinal cord - human ALS patients
GENE_00319,1.0992358118669736,0.00026046292928124846,3.791603864122295,848.2526598308027,395.9335268054735,153,23,0.006610734245716966,True,3.584254079482454,GSE124439,Spinal cord - human ALS patients
GENE_00320,0.1850616546575161,0.6308683242802655,0.48473720187055264,846.5868081207666,744.6674788468197,153,23,0.8828736981332627,False,0.20006127784943328,GSE124439,Spinal cord - human ALS patients
GENE_00321,-0.7667859870408642,0.12363807556021585,-1.5942771007307914,659.147412141618,1121.5228689554708,153,23,0.46479089097183557,False,0.9078477633958844,GSE124439,Spinal cord - human ALS patients
GENE_00322,-0.5915325333791296,0.2734688095309662,-1.11842924630368,706.4666390351226,1064.5368369658077,153,23,0.6719135369311209,False,0.5630921999376637,GSE124439,Spinal cord - human ALS patients
GENE_00323,0.2095939912649902,0.6585153345185224,0.4461349501668079,929.0590024966494,803.4321708699939,153,23,0.8944707351843346,False,0.1814341073852106,GSE124439,Spinal cord - human ALS patients
GENE_00324,-1.3800763549127297,0.22826456683717877,-1.2380685396322682,880.0958809637627,2290.732447647884,153,23,0.6269580459299613,False,0.6415614981522919,GSE124439,Spinal cord - human ALS patients
GENE_00325,1.1719937354587053,0.0027760383340440006,3.1063992265582927,1950.9656448330159,865.8533722314352,153,23,0.03854437023566432,True,2.5565745410454137,GSE124439,Spinal cord - human ALS patients
GENE_00326,0.7056549964682851,0.015182866740849885,2.5033576301503175,674.7686913043656,413.74389915810747,153,23,0.12910600970110447,False,1.818646219732568,GSE124439,Spinal cord - human ALS patients
GENE_00327,0.5149803384565921,0.19295748535674484,1.3205247664486983,849.6818758229821,594.6094753140162,153,23,0.5871691580474573,False,0.7145383692767058,GSE124439,Spinal cord - human ALS patients
GENE_00328,-0.4112907348941569,0.41867251016956386,-0.8203198519682724,929.6983567582829,1236.3826769059524,153,23,0.7819807810413969,False,0.3781255537340436,GSE124439,Spinal cord - human ALS patients
GENE_00329,-0.361809187286744,0.40128657446271987,-0.8521492047860431,607.3394658236888,780.4532998818016,153,23,0.766465560035702,False,0.39654536988064376,GSE124439,Spinal cord - human ALS patients
GENE_00330,0.19037070447602694,0.7037229032964842,0.3841142319968332,1301.0366193248315,1140.2031281543457,153,23,0.9111554544989138,False,0.15259831423704207,GSE124439,Spinal cord - human ALS patients
GENE_00331,0.6336547805562351,0.036202691951462425,2.1152756819219936,942.1406628920562,607.2487822342953,153,23,0.22711851914342804,False,1.4412591350967021,GSE124439,Spinal cord - human ALS patients
GENE_00332,0.19029473141737874,0.5818162024492639,0.5554606140137338,853.2811699006991,747.8383622371022,153,23,0.8609592529807094,False,0.23521418866419264,GSE124439,Spinal cord - human ALS patients
GENE_00333,-0.6653221398780335,0.45540209138859844,-0.7592551384712037,666.3701159206439,1056.811263437492,153,23,0.798951037523857,False,0.3416049792622853,GSE124439,Spinal cord - human ALS patients
GENE_00334,-0.1827772696503873,0.6654870392817073,-0.4363416301678903,859.4145221934319,975.4929357709782,153,23,0.8963995679979894,False,0.17686039822574082,GSE124439,Spinal cord - human ALS patients
GENE_00335,-0.7297574818479052,0.24309136954520938,-1.196508294963927,756.8047180490524,1255.0548966530152,153,23,0.6403882232487076,False,0.6142304596076161,GSE124439,Spinal cord - human ALS patients
GENE_00336,-0.3250139356471974,0.4240195991195973,-0.8093871821790819,876.2532594631026,1097.6619001219522,153,23,0.7845546592842074,False,0.37261406889601406,GSE124439,Spinal cord - human ALS patients
GENE_00337,-0.38774720105613636,0.28066072779725026,-1.0985822222348176,473.06694371180976,618.9365650486722,153,23,0.6807385265583649,False,0.551818352930837,GSE124439,Spinal cord - human ALS patients
GENE_00338,-0.003928261350171161,0.9945037161792307,-0.006943256729630743,960.318251131648,962.9366295596856,153,23,0.9979424219661036,False,0.0023935897008143118,GSE124439,Spinal cord - human ALS patients
GENE_00339,-1.0364424588174974,0.05169372910662045,-2.042335415571708,378.5741693040554,776.5174987202246,153,23,0.28548384635303004,False,1.2865621373619849,GSE124439,Spinal cord - human ALS patients
GENE_00340,-0.1365821962097899,0.8294554540680247,-0.21764724873039012,980.6656749235813,1078.0435671147193,153,23,0.9515272463901941,False,0.08120693281253069,GSE124439,Spinal cord - human ALS patients
GENE_00341,-0.59819155389481,0.2477228008943494,-1.1837526884383478,729.5396804622047,1104.3901371978964,153,23,0.6458759087697878,False,0.6060340182552179,GSE124439,Spinal cord - human ALS patients
GENE_00342,-0.2519893588450927,0.6616269194869633,-0.44226598462360517,990.6316604429694,1179.6917967313882,153,23,0.8944707351843346,False,0.1793868330401437,GSE124439,Spinal cord - human ALS patients
GENE_00343,0.1937822557107031,0.6938388730626713,0.39759233904739055,858.3972898471077,750.5058230283385,153,23,0.907690833415321,False,0.15874137200090913,GSE124439,Spinal cord - human ALS patients
GENE_00344,0.5434837647816895,0.23845169822876464,1.1987412134240987,854.2411982105319,586.1052307856828,153,23,0.6372391776172637,False,0.6225995802179305,GSE124439,Spinal cord - human ALS patients
GENE_00345,0.6535863616715342,0.037050383608553235,2.1354727903227873,913.3746535879205,580.6305144727311,153,23,0.2303614170252625,False,1.431207291106639,GSE124439,Spinal cord - human ALS patients
GENE_00346,0.6680156567906143,0.14977744729794135,1.4514036171141316,1010.0213843326402,635.6789327432123,153,23,0.5161180127427337,False,0.8245535754978497,GSE124439,Spinal cord - human ALS patients
GENE_00347,0.4235839093761952,0.5151982316882231,0.658796279162015,952.1347228356008,709.883269843697,153,23,0.828915196674178,False,0.28802563627201166,GSE124439,Spinal cord - human ALS patients
GENE_00348,-0.6237157407449027,0.37589226192486325,-0.9027924810768532,617.5432960210755,951.5345414947421,153,23,0.7563224586013345,False,0.4249366145307279,GSE124439,Spinal cord - human ALS patients
GENE_00349,-0.19930531035803753,0.6243256821344828,-0.494263126475919,852.8382009836499,979.1822270644092,153,23,0.8798276242030479,False,0.20458879965163562,GSE124439,Spinal cord - human ALS patients
GENE_00350,0.7485335308985643,0.020091118108851135,2.367461162117636,805.3518045311351,479.35205171520613,153,23,0.15502405948187606,False,1.6969958932670817,GSE124439,Spinal cord - human ALS patients
GENE_00351,-0.8371969814551474,0.4390976412900649,-0.78707480164956,1085.5240663111958,1939.370833943682,153,23,0.7925612116153291,False,0.35743889579805027,GSE124439,Spinal cord - human ALS patients
GENE_00352,0.20539112835439993,0.6338011611131351,0.48154956095212864,801.5764992699587,695.2101201979337,153,23,0.8828736981332627,False,0.19804696952475656,GSE124439,Spinal cord - human ALS patients
GENE_00353,-1.090427486601377,0.0966153353988827,-1.7303316781951092,748.7632404873217,1594.3949007551166,153,23,0.4150143273147882,False,1.0149539341381342,GSE124439,Spinal cord - human ALS patients
GENE_00354,0.5742780551990315,0.14283848896938323,1.4868353424015959,938.9102259872038,630.59300462317,153,23,0.5047834092510094,False,0.8451547526806688,GSE124439,Spinal cord - human ALS patients
GENE_00355,0.18330697867326154,0.6562493685300906,0.44761190187451555,884.8854306574108,779.3026367266822,153,23,0.8933424564798402,False,0.18293110148165004,GSE124439,Spinal cord - human ALS patients
GENE_00356,-0.11041598378798849,0.8348107352299489,-0.21041565159038614,781.3062916426788,843.4509751996485,153,23,0.9521385228383111,False,0.07841197477051318,GSE124439,Spinal cord - human ALS patients
GENE_00357,-0.20096499539715693,0.6103737239657862,-0.5145256430324824,911.9508825479136,1048.2574066132245,153,23,0.8731463708693248,False,0.21440417063359862,GSE124439,Spinal cord - human ALS patients
GENE_00358,-0.2328436642367945,0.5690614888767302,-0.5748324489283891,1000.3169033593771,1175.5213866950676,153,23,0.8548125761097237,False,0.2448408041900433,GSE124439,Spinal cord - human ALS patients
GENE_00359,-0.17910873166380806,0.6612268831441721,-0.44251891006492394,647.8880028053813,733.528578465677,153,23,0.8944707351843346,False,0.17964949786551637,GSE124439,Spinal cord - human ALS patients
GENE_00360,0.4797224687957924,0.14418124652534128,1.4847099688933076,854.9366246672795,613.088358278122,153,23,0.5063902021306085,False,0.8410912240840813,GSE124439,Spinal cord - human ALS patients
GENE_00361,0.2132188959813081,0.5146689916229255,0.6565020918180621,745.7695206287904,643.3085841743496,153,23,0.8288751525613163,False,0.2884719968415904,GSE124439,Spinal cord - human ALS patients
GENE_00362,0.9825128426866538,0.022063954290507008,2.3128015554378947,1058.6382431562286,535.7741327639413,153,23,0.16442021373245466,False,1.6563166508872764,GSE124439,Spinal cord - human ALS patients
GENE_00363,-0.665675759147845,0.11103054162119368,-1.646996002236032,777.4088950769502,1233.2123814471154,153,23,0.4405973873856892,False,0.954557541635987,GSE124439,Spinal cord - human ALS patients
GENE_00364,0.5120740435379459,0.23134080243184496,1.2114868247923205,975.4145588792702,683.9739894014642,153,23,0.6274484055771863,False,0.6357477623516815,GSE124439,Spinal cord - human ALS patients
GENE_00365,0.3431230726161878,0.23862667728825854,1.1925522690293031,835.3315680697431,658.5193746646689,153,23,0.6372391776172637,False,0.6222810059655888,GSE124439,Spinal cord - human ALS patients
GENE_00366,0.8606758176307613,0.021088342261128625,2.3399584107234066,869.7158879746557,478.94778178285344,153,23,0.15903727195421286,False,1.6759575584843531,GSE124439,Spinal cord - human ALS patients
GENE_00367,0.8897794828545689,0.006838360372413159,2.7801851996252274,887.6919417011967,479.0843272451679,153,23,0.074168767596672,False,2.165048016200068,GSE124439,Spinal cord - human ALS patients
GENE_00368,1.7612578346118113,1.6240475178468083e-08,6.090389054130954,2079.857199873983,613.538866444167,153,23,4.793194442974452e-06,True,7.789401267929355,GSE124439,Spinal cord - human ALS patients
GENE_00369,0.16488076209375302,0.7713660534195919,0.2933584329701672,876.9534548501002,782.2444459617393,153,23,0.933069029381894,False,0.11273947765165923,GSE124439,Spinal cord - human ALS patients
GENE_00370,0.0689859531665526,0.9073952733028441,0.11746408496161893,781.703875942846,745.2044234471166,153,23,0.9757499115385992,False,0.0422034873400473,GSE124439,Spinal cord - human ALS patients
GENE_00371,1.5821376370734541,8.18331035216464e-08,5.631717066069065,824.8894009084089,275.5020516161187,153,23,1.4613054200294e-05,True,7.0870709778870005,GSE124439,Spinal cord - human ALS patients
GENE_00372,0.2345431384567939,0.5446466743891221,0.6099834340849806,880.1545718063417,748.0909987714688,153,23,0.8433674115656891,False,0.2638851438240688,GSE124439,Spinal cord - human ALS patients
GENE_00373,-0.310939110066231,0.38126756683485774,-0.8885988820538876,737.4234908521393,914.7848573811417,153,23,0.7594382080173476,False,0.41877013714369155,GSE124439,Spinal cord - human ALS patients
GENE_00374,0.68386180401412,0.05574696573507573,1.9563886003882758,1296.0828691483011,806.8073658650791,153,23,0.29895756446772204,False,1.2537787659546906,GSE124439,Spinal cord - human ALS patients
GENE_00375,-0.9047813590257897,0.27224657224980353,-1.1250539337692913,734.4892197994862,1375.155323978598,153,23,0.6708747696737726,False,0.5650375795698629,GSE124439,Spinal cord - human ALS patients
GENE_00376,0.7979199814910608,0.04778307670525947,2.0232892866843457,948.1528024359593,545.356488292628,153,23,0.2721131930823432,False,1.3207258898917598,GSE124439,Spinal cord - human ALS patients
GENE_00377,0.11453695524080498,0.749529027519607,0.3221141269526349,755.7755081225632,698.0937580245569,153,23,0.9278646045055794,False,0.1252115432727058,GSE124439,Spinal cord - human ALS patients
GENE_00378,-0.20805441743471229,0.5982959313173646,-0.5304181611745524,807.0443707835373,932.2406429894028,153,23,0.8675472447887095,False,0.22308395054659702,GSE124439,Spinal cord - human ALS patients
GENE_00379,-0.8447317785049648,0.15373034111995815,-1.4735645318614097,714.5946413645477,1283.3625407377065,153,23,0.5239779243514325,False,0.8132404091395262,GSE124439,Spinal cord - human ALS patients
GENE_00380,0.2821713356634952,0.4932500622889425,0.6879827401277383,939.9487568863536,772.9691157807675,153,23,0.8194156652632258,False,0.30693285123189423,GSE124439,Spinal cord - human ALS patients
GENE_00381,-0.2722439457150178,0.6607260356584976,-0.4442130728843832,694.791368064322,839.0889618666245,153,23,0.8944707351843346,False,0.17997857964538502,GSE124439,Spinal cord - human ALS patients
GENE_00382,-1.658024621800687,0.12364671882232929,-1.6004731750277315,569.3027032921227,1796.6289389674946,153,23,0.46479089097183557,False,0.9078174038984279,GSE124439,Spinal cord - human ALS patients
GENE_00383,0.18813238369323346,0.630627766425485,0.48505721071648117,741.1000271549585,650.4940650714055,153,23,0.8828736981332627,False,0.2002269112603423,GSE124439,Spinal cord - human ALS patients
GENE_00384,-0.1676702653038548,0.7956118551896972,-0.2617832929811884,939.323280883626,1055.088442032638,153,23,0.9401529852127132,False,0.09929875419879863,GSE124439,Spinal cord - human ALS patients
GENE_00385,1.1614735127432654,7.432961489768691e-05,4.154667685021293,1943.6642671565824,868.9261834165467,153,23,0.002773493093197273,True,4.128838117274311,GSE124439,Spinal cord - human ALS patients
GENE_00386,0.9141401536709788,0.0027697638343558606,3.099050777352671,747.2296622468459,396.52492983539526,153,23,0.03854437023566432,True,2.557557259747318,GSE124439,Spinal cord - human ALS patients
GENE_00387,-0.18910972564555445,0.6907958341005564,-0.4022633038593712,684.831505648781,780.7489911422906,153,23,0.906983162392496,False,0.16065029014423696,GSE124439,Spinal cord - human ALS patients
GENE_00388,0.1367580194363628,0.7731301625642345,0.2901240247776269,939.4316355543777,854.4701880571648,153,23,0.933778978719933,False,0.11174738302269897,GSE124439,Spinal cord - human ALS patients
GENE_00389,-0.5325983859154869,0.3647871325115021,-0.9236462103523209,674.2453284127603,975.3175428960085,153,23,0.7472083828584639,False,0.4379604893617405,GSE124439,Spinal cord - human ALS patients
GENE_00390,0.3539927428965471,0.3372573671154676,0.9718569041150168,777.188108797736,608.0841917510826,153,23,0.726994843375877,False,0.47203855473938017,GSE124439,Spinal cord - human ALS patients
GENE_00391,0.4474158637838365,0.23079964183841392,1.2186509038733524,928.5365545615933,680.9471556523541,153,23,0.6269580459299613,False,0.6367648694665712,GSE124439,Spinal cord - human ALS patients
GENE_00392,1.2676274122084825,0.0009714393435235955,3.3912366341568294,1159.6888413734303,481.6677886001829,153,23,0.017738809239068502,True,3.01258431147737,GSE124439,Spinal cord - human ALS patients
GENE_00393,0.6512754603614368,0.06272292544866481,1.8901333971253924,939.2107605060237,598.01160312912,153,23,0.3195255787620932,False,1.2025736940005467,GSE124439,Spinal cord - human ALS patients
GENE_00394,1.4301142826384052,5.388805841614045e-07,5.232338041111938,796.3742996756088,295.5356930327549,153,23,6.629956011077297e-05,True,6.268507463729021,GSE124439,Spinal cord - human ALS patients
GENE_00395,1.608084790699013,0.0010234895674439445,3.3407628487201846,2112.991768739016,693.1321566888425,153,23,0.018474540928591056,True,2.989916579796413,GSE124439,Spinal cord - human ALS patients
GENE_00396,-0.256988752915094,0.557701613590093,-0.5908475660540733,793.7341328724896,948.4979133675891,153,23,0.8497599043973579,False,0.25359809896861535,GSE124439,Spinal cord - human ALS patients
GENE_00397,-0.36859177110523045,0.550876883044525,-0.6045390783821851,674.2960611615998,870.5782284385399,153,23,0.8455984378092769,False,0.2589454519447909,GSE124439,Spinal cord - human ALS patients
GENE_00398,0.016817341825131383,0.9733805932612765,0.033598150731159376,799.1854033843719,789.9234721427225,153,23,0.9922510712964141,False,0.011717316735986465,GSE124439,Spinal cord - human ALS patients
GENE_00399,0.48327067558149905,0.16676528163004184,1.3939399685620415,1057.3167337537727,756.3557908286035,153,23,0.5453410125246626,False,0.7778943587696608,GSE124439,Spinal cord - human ALS patients
GENE_00400,-0.082517382837429,0.8498009646500544,-0.19076833592530143,740.7665737049495,784.3711011687875,153,23,0.9548278262588075,False,0.07068278025761547,GSE124439,Spinal cord - human ALS patients
GENE_00401,-0.5592920323279725,0.5475582409937305,-0.609692419568006,735.5851054562484,1083.9184404012046,153,23,0.844997285484152,False,0.2615696803290012,GSE124439,Spinal cord - human ALS patients
GENE_00402,0.09219256755036068,0.8773667994256389,0.15563018531504064,798.6910154683359,749.2488255163845,153,23,0.9643290594823851,False,0.05681880382559172,GSE124439,Spinal cord - human ALS patients
GENE_00403,-0.5988714796822485,0.2846450266511128,-1.093676984322888,785.4812395651811,1189.6359936689776,153,23,0.6835077525528771,False,0.5456963998266025,GSE124439,Spinal cord - human ALS patients
GENE_00404,0.015894118493633855,0.9735619783603952,0.03344644923816303,781.5352716704193,772.9723813037191,153,23,0.9922510712964141,False,0.011636395450456182,GSE124439,Spinal cord - human ALS patients
GENE_00405,0.7724563112955547,0.1198685595014042,1.5817335592691861,1076.0628363269166,629.9485962544238,153,23,0.45681615663644887,False,0.9212947136952523,GSE124439,Spinal cord - human ALS patients
GENE_00406,0.46753792937581135,0.183047527025464,1.3582834120801994,655.0867075980432,473.75722518698285,153,23,0.572739446262403,False,0.7374361340670702,GSE124439,Spinal cord - human ALS patients
GENE_00407,0.5398218949255874,0.23297159706981913,1.2041242782951533,796.4892472791717,547.8697656735121,153,23,0.629127661668175,False,0.6326970231274027,GSE124439,Spinal cord - human ALS patients
GENE_00408,-0.6738110897756822,0.4411250872220287,-0.7841237825078259,603.5741106256991,962.870658215002,153,23,0.7930671636493658,False,0.3554382427605275,GSE124439,Spinal cord - human ALS patients
GENE_00409,-0.745155111701157,0.14137192879810095,-1.5183188429600174,633.0265650650864,1061.050307799493,153,23,0.5023878066741327,False,0.8496368166944313,GSE124439,Spinal cord - human ALS patients
GENE_00410,0.07518820677875455,0.8867516095239698,0.1435516688029179,910.1858468529674,863.9650464000749,153,23,0.9684998465744052,False,0.05219801457663514,GSE124439,Spinal cord - human ALS patients
GENE_00411,0.6651454848110759,0.01997200729419534,2.3795784252859624,692.071424802507,436.43761664171694,153,23,0.1543431784713705,False,1.6995782840034586,GSE124439,Spinal cord - human ALS patients
GENE_00412,0.3765319837874395,0.4426827243891961,0.7702934646754135,1157.7900036827011,891.830609394841,153,23,0.7947625213450558,False,0.35390742595166375,GSE124439,Spinal cord - human ALS patients
GENE_00413,1.1954199175887632,3.487824036763034e-05,4.307923253571571,1213.7218283828774,529.982964448274,153,23,0.0015297473845451903,True,4.457445433656477,GSE124439,Spinal cord - human ALS patients
GENE_00414,0.3859764678934387,0.3008016364561502,1.0463580037676805,1075.8327478125111,823.2927014916014,153,23,0.6959600734006333,False,0.5217198053744689,GSE124439,Spinal cord - human ALS patients
GENE_00415,-1.4489625745229158,0.05241698941408767,-2.046992222264524,354.8610955791957,968.8121719589044,153,23,0.2880134435840859,False,1.2805279265102898,GSE124439,Spinal cord - human ALS patients
