gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,adj_p_value,neg_log10_pval,dataset,description
Gene_536,-1.258875040349016,0.007340081079644148,-3.0013297015691704,-0.5106830945120032,0.7481919458370129,0.975368368848156,2.1342991427749967,GSE76220,Blood gene expression in ALS
Gene_537,-0.14752638727017708,0.7718047613378448,-0.29418710857855596,-0.1297088589822534,0.01781752828792369,0.9852880126669333,0.11249254655190621,GSE76220,Blood gene expression in ALS
Gene_538,-0.19870358095893187,0.5182703602395073,-0.6582569751019565,-0.6310180466489369,-0.43231446569000503,0.975368368848156,0.2854436276499618,GSE76220,Blood gene expression in ALS
Gene_539,0.0823689557344045,0.8604479779506515,0.17820541445684515,0.3405819136756342,0.25821295794122967,0.9893581318592127,0.06527538166638057,GSE76220,Blood gene expression in ALS
Gene_540,-0.40451105548316985,0.27528078886483914,-1.1233554114499642,0.1319132315336467,0.5364242870168165,0.975368368848156,0.5602240958391906,GSE76220,Blood gene expression in ALS
Gene_541,0.1845253652979174,0.6591200646059888,0.4481405360548104,-0.04665028349748126,-0.23117564879539867,0.975368368848156,0.1810354675814502,GSE76220,Blood gene expression in ALS
Gene_542,0.3056446376784705,0.410920026327559,0.8407944164653477,-0.22498838716854022,-0.5306330248470107,0.975368368848156,0.3862426927327388,GSE76220,Blood gene expression in ALS
Gene_543,-0.029767069615347592,0.9370290672078405,-0.0800571071748903,-0.04299977938879624,-0.01323270977344865,0.9893581318592127,0.028246936826021512,GSE76220,Blood gene expression in ALS
Gene_544,-0.37975976035368886,0.4169516979503851,-0.82980852356034,-0.711068603714945,-0.3313088433612561,0.975368368848156,0.379914253248379,GSE76220,Blood gene expression in ALS
Gene_545,-0.544800094408475,0.3614139784805752,-0.9352121995658641,-0.15230003444249784,0.3925000599659771,0.975368368848156,0.44199505415589113,GSE76220,Blood gene expression in ALS
Gene_546,0.47635792277721967,0.22667957752263052,1.249434256741918,0.04651376175777007,-0.4298441610194496,0.975368368848156,0.6445876054524636,GSE76220,Blood gene expression in ALS
Gene_547,-0.2737833145953787,0.4663868465064913,-0.743309621864375,0.10998291742086867,0.3837662320162474,0.975368368848156,0.33125370646988794,GSE76220,Blood gene expression in ALS
Gene_548,0.5412350100484673,0.2654108591020184,1.1475210979673165,0.3254372368861075,-0.21579777316235982,0.975368368848156,0.5760813122492519,GSE76220,Blood gene expression in ALS
Gene_549,-0.264932874651403,0.5728097945428914,-0.5738359293077105,0.07638788252305459,0.34132075717445765,0.975368368848156,0.24198956458364554,GSE76220,Blood gene expression in ALS
Gene_550,0.0607027799207452,0.8880483121469076,0.1426759068411164,0.18233431245483608,0.12163153253409088,0.9893581318592127,0.05156340682492272,GSE76220,Blood gene expression in ALS
Gene_551,0.055894288745887095,0.8551951606893852,0.18499270345400234,-0.06164148904760567,-0.11753577779349277,0.9893581318592127,0.06793476534352846,GSE76220,Blood gene expression in ALS
Gene_552,0.467171054573307,0.4251472171652335,0.8150424179451304,0.33151280009661044,-0.13565825447669655,0.975368368848156,0.37146065928703964,GSE76220,Blood gene expression in ALS
Gene_553,-0.44459394532564167,0.41868354393709317,-0.8266729571266639,0.12707431230703817,0.5716682576326798,0.975368368848156,0.3781141084131927,GSE76220,Blood gene expression in ALS
Gene_554,-0.3972152688942049,0.4252816264571899,-0.8148017571786869,0.013306451394844255,0.41052172028904915,0.975368368848156,0.37132337980801683,GSE76220,Blood gene expression in ALS
Gene_555,0.6870254735007145,0.16838822405485057,1.43200724461484,0.1490163927889466,-0.5380090807117679,0.975368368848156,0.7736882834231915,GSE76220,Blood gene expression in ALS
Gene_556,0.059939964238723664,0.9098959336211772,0.11468777950896988,0.003186208228457621,-0.05675375601026604,0.9893581318592127,0.041008275853101114,GSE76220,Blood gene expression in ALS
Gene_557,-0.39804052332966167,0.3942424878999895,-0.8717216553787508,-0.06347563485301372,0.33456488847664795,0.975368368848156,0.404236573191613,GSE76220,Blood gene expression in ALS
Gene_558,-0.08934503095853415,0.8618161605169261,-0.17643898201380234,0.0644661314803406,0.15381116243887474,0.9893581318592127,0.06458536641204926,GSE76220,Blood gene expression in ALS
Gene_559,-0.32341359141050924,0.4939625485043071,-0.6974591521387319,-0.10588667725319859,0.21752691415731065,0.975368368848156,0.3063059773810007,GSE76220,Blood gene expression in ALS
Gene_560,-0.03355334420429951,0.9326549313728062,-0.08563195537460248,-0.24126968714202102,-0.2077163429377215,0.9893581318592127,0.030279009115781325,GSE76220,Blood gene expression in ALS
Gene_561,-0.398416326587254,0.45844217570210255,-0.7568172007611933,-0.26056962412512624,0.13784670246212777,0.975368368848156,0.3387154350369138,GSE76220,Blood gene expression in ALS
Gene_562,-0.5943344579215452,0.11387788829402068,-1.6573056702689548,-0.277145988739702,0.3171884691818432,0.975368368848156,0.9435605948334541,GSE76220,Blood gene expression in ALS
Gene_563,0.19756073122809242,0.6485146074505874,0.4631547535242831,0.1190883638339612,-0.07847236739413124,0.975368368848156,0.18808023721484737,GSE76220,Blood gene expression in ALS
Gene_564,0.03599461207653863,0.9386501476248494,0.07799171018204902,-0.0520723899345797,-0.08806700201111833,0.9893581318592127,0.027496247209639245,GSE76220,Blood gene expression in ALS
Gene_565,-0.009559110722520192,0.9794974562218772,-0.026039408634537534,-0.19584602993235214,-0.18628691920983195,0.9933482083116136,0.00899668754084916,GSE76220,Blood gene expression in ALS
Gene_566,0.0025214704048962255,0.9960233570932906,0.005049986850057042,-0.15207476957637633,-0.15459623998127256,0.9990373912849951,0.0017304771006085018,GSE76220,Blood gene expression in ALS
Gene_567,-0.7972655105900542,0.041127204036661584,-2.190912332329487,-0.45344380044158533,0.3438217101484689,0.975368368848156,1.3858708142623697,GSE76220,Blood gene expression in ALS
Gene_568,-0.3148018414919974,0.48158217816369564,-0.7178526549562998,0.08546614963445273,0.4002679911264501,0.975368368848156,0.3173295933207836,GSE76220,Blood gene expression in ALS
Gene_569,-0.3930563755891859,0.49676233920807744,-0.6928884893046322,-0.6249191529280208,-0.23186277733883492,0.975368368848156,0.3038513365313357,GSE76220,Blood gene expression in ALS
Gene_570,-0.5097283908646861,0.3757561483790375,-0.9070206723112851,-0.3617684077513509,0.14795998311333527,0.975368368848156,0.42509390445963674,GSE76220,Blood gene expression in ALS
Gene_571,-0.07532526914509452,0.8306640294895669,-0.2168144264521908,-0.2641088176256069,-0.18878354848051238,0.9893581318592127,0.08057459552058858,GSE76220,Blood gene expression in ALS
Gene_572,-0.25014884889141964,0.5523549764785711,-0.6049722843371226,0.037216048411912395,0.28736489730333203,0.975368368848156,0.25778172883310796,GSE76220,Blood gene expression in ALS
Gene_573,-0.754677386007574,0.08238647162984505,-1.8338667468737628,-0.12926990643224684,0.6254074795753272,0.975368368848156,1.0841440962987716,GSE76220,Blood gene expression in ALS
Gene_574,-0.36168720589562775,0.3495334147888133,-0.959144301146009,-0.17218488250326094,0.18950232339236683,0.975368368848156,0.45651130013369545,GSE76220,Blood gene expression in ALS
Gene_575,0.12122110926779986,0.7724398415537567,0.29334322741378926,0.29699729970456257,0.1757761904367627,0.9852880126669333,0.112135333907783,GSE76220,Blood gene expression in ALS
Gene_576,-0.3883492814677166,0.31400834105255193,-1.0342420940868193,-0.06807124593373348,0.3202780355339831,0.975368368848156,0.5030588155414858,GSE76220,Blood gene expression in ALS
Gene_577,-0.2931843945818507,0.3811769492264463,-0.8965530063188467,-0.009844631081762503,0.2833397635000882,0.975368368848156,0.4188733701702335,GSE76220,Blood gene expression in ALS
Gene_578,0.557863458817949,0.21628900171963908,1.2790262082898025,0.20201840276968158,-0.35584505604826744,0.975368368848156,0.6649655638429763,GSE76220,Blood gene expression in ALS
Gene_579,0.7448774938949494,0.1337975816882617,1.566233617349971,0.21209083963302344,-0.532786654261926,0.975368368848156,0.8735517361118041,GSE76220,Blood gene expression in ALS
Gene_580,-0.3672891688578781,0.3128274955363385,-1.0368387216537742,-0.1112447706697576,0.2560443981881205,0.975368368848156,0.5046950822269032,GSE76220,Blood gene expression in ALS
Gene_581,0.3361489774363567,0.4692002608834879,0.7385594265450196,0.3336213821858576,-0.0025275952504991302,0.975368368848156,0.32864175508117227,GSE76220,Blood gene expression in ALS
Gene_582,0.16047652774905266,0.6966508678196628,0.3958151307853579,0.17636070455201186,0.015884176802959202,0.975368368848156,0.15698481755101343,GSE76220,Blood gene expression in ALS
Gene_583,0.8635528146935938,0.126574537029813,1.5978484416393666,0.7199240757861403,-0.1436287389074535,0.975368368848156,0.897653652452006,GSE76220,Blood gene expression in ALS
Gene_584,-0.9115925622023906,0.02264243460912005,-2.4806914674065537,-0.6194178544042688,0.29217470779812177,0.975368368848156,1.645076877816817,GSE76220,Blood gene expression in ALS
Gene_585,-0.0010513623233710662,0.9979230701627013,-0.002637509700281624,0.043083201421955444,0.04413456374532651,0.9990373912849951,0.0009029371611207485,GSE76220,Blood gene expression in ALS
Gene_586,0.24217325991659133,0.6084007898062924,0.5209785394993488,0.4465601662807147,0.20438690636412338,0.975368368848156,0.2158102308315771,GSE76220,Blood gene expression in ALS
Gene_587,-0.7273758616224982,0.07208568231923537,-1.9045933288863452,-0.6406079579859643,0.08676790363653397,0.975368368848156,1.1421509864210468,GSE76220,Blood gene expression in ALS
Gene_588,-0.6572124544947875,0.11641081552642166,-1.6450110117203016,-0.45139856567258435,0.20581388882220314,0.975368368848156,0.9340066682665749,GSE76220,Blood gene expression in ALS
Gene_589,-0.08760434185531317,0.8246111626750039,-0.22470046820681566,-0.1626108612157592,-0.07500651936044604,0.9893581318592127,0.08375079049592077,GSE76220,Blood gene expression in ALS
Gene_590,0.41300564537179696,0.44850066563180135,0.7739213259675916,0.29262222446586694,-0.12038342090593,0.975368368848156,0.3482369080713857,GSE76220,Blood gene expression in ALS
Gene_591,0.22592689199544524,0.5775183070474984,0.5667504748781053,0.12756530358292992,-0.09836158841251534,0.975368368848156,0.23843424429522705,GSE76220,Blood gene expression in ALS
Gene_592,-0.07743615411337114,0.8474593929916915,-0.19500469811371737,-0.16598131030205027,-0.08854515618867913,0.9893581318592127,0.07188110235454234,GSE76220,Blood gene expression in ALS
Gene_593,-0.5902859128906317,0.17881894430325862,-1.3959833387613256,-0.3050399865482574,0.28524592634237433,0.975368368848156,0.7475864734006019,GSE76220,Blood gene expression in ALS
Gene_594,-0.0178046587563557,0.96437180119198,-0.04526073805356739,-0.03775405275389972,-0.019949393997544015,0.9921520588394855,0.015755497139219327,GSE76220,Blood gene expression in ALS
Gene_595,-0.20156353043554573,0.5493771127997209,-0.6095554021525457,-0.26034977621149136,-0.05878624577594562,0.975368368848156,0.2601294373650958,GSE76220,Blood gene expression in ALS
Gene_596,0.09743871620749844,0.811820912419705,0.24141342320811895,0.12493396135173698,0.027495245144238543,0.9893581318592127,0.0905397654953255,GSE76220,Blood gene expression in ALS
Gene_597,-0.4547197327004764,0.14249954724549163,-1.5299861900009792,-0.5340832618005591,-0.0793635291000827,0.975368368848156,0.8461865155087833,GSE76220,Blood gene expression in ALS
Gene_598,-0.07695189264073066,0.8413507566783761,-0.20292526669199526,-0.4748414327789721,-0.39788954013824146,0.9893581318592127,0.0750229103469426,GSE76220,Blood gene expression in ALS
Gene_599,-0.5284821074746758,0.29314208040343054,-1.0811975424877889,-0.022459032477673734,0.506023074997002,0.975368368848156,0.5329218343243107,GSE76220,Blood gene expression in ALS
Gene_600,-0.3448244486341464,0.4128987211367897,-0.8371791837332522,0.09846970370746037,0.4432941523416068,0.975368368848156,0.38415646225510036,GSE76220,Blood gene expression in ALS
Gene_601,-0.3005124583222163,0.4969880715027791,-0.6925206287980247,-0.24379367524005766,0.05671878308215866,0.975368368848156,0.30365403489381027,GSE76220,Blood gene expression in ALS
Gene_602,-0.1845287350816468,0.682500633582521,-0.41540287238563883,0.3059237545685142,0.49045248965016097,0.975368368848156,0.16589694112051773,GSE76220,Blood gene expression in ALS
Gene_603,-0.35941237848756397,0.2832117676628254,-1.1043962258292652,-0.2934731658790106,0.06593921260855334,0.975368368848156,0.5478887053436626,GSE76220,Blood gene expression in ALS
Gene_604,-0.03896737636185399,0.9295954089256468,-0.08953297938126496,-0.142614085068107,-0.103646708706253,0.9893581318592127,0.03170602983668472,GSE76220,Blood gene expression in ALS
Gene_605,0.5806669904445412,0.25970201166879453,1.1618050987665736,0.4555641142220269,-0.12510287622251426,0.975368368848156,0.5855246862841622,GSE76220,Blood gene expression in ALS
Gene_606,-0.4723484458140057,0.36512445640563906,-0.9278475514726352,-0.022697612894076354,0.44965083291992936,0.975368368848156,0.4375590765920524,GSE76220,Blood gene expression in ALS
Gene_607,-0.5282934758523035,0.20513343934050507,-1.3120545457538884,-0.2999066775576643,0.22838679829463915,0.975368368848156,0.6879635383770342,GSE76220,Blood gene expression in ALS
Gene_608,0.8688520576364478,0.06542764334728973,1.9552257552695433,0.35888350341825404,-0.5099685542181938,0.975368368848156,1.1842387223686113,GSE76220,Blood gene expression in ALS
Gene_609,0.44225827140819707,0.42457483124437256,0.8160678169666399,0.31875004587849254,-0.1235082255297045,0.975368368848156,0.3720457543425658,GSE76220,Blood gene expression in ALS
Gene_610,0.23113682852332973,0.5424474732180726,0.6202721681788745,0.27425644799342913,0.04311961947009941,0.975368368848156,0.2656423094536051,GSE76220,Blood gene expression in ALS
Gene_611,-0.3585993021779333,0.47860654937903735,-0.7227998762834995,-0.1747687634190403,0.183830538758893,0.975368368848156,0.3200213626809721,GSE76220,Blood gene expression in ALS
Gene_612,-0.3142578357024639,0.4117838105610758,-0.8392148448302587,-0.35349028510146024,-0.039232449398996345,0.975368368848156,0.38533073183697963,GSE76220,Blood gene expression in ALS
Gene_613,-0.3638187960052117,0.39467625173596765,-0.8709066132688755,-0.5097232930827049,-0.14590449707749317,0.975368368848156,0.4037590049708754,GSE76220,Blood gene expression in ALS
Gene_614,0.13908798392232394,0.7862784387579274,0.2750078745295223,0.1190905939639821,-0.01999738995834184,0.9884078425618193,0.10442363334663583,GSE76220,Blood gene expression in ALS
Gene_615,-0.2720414879499612,0.563900848606004,-0.587324676044113,-0.510973507489725,-0.2389320195397638,0.975368368848156,0.24879725184784557,GSE76220,Blood gene expression in ALS
Gene_616,0.017599183737548457,0.9739924267305632,0.033033506363625106,0.15327308529044278,0.13567390155289433,0.992350918727013,0.011444419961131136,GSE76220,Blood gene expression in ALS
Gene_617,0.0035058860708146455,0.9932604141682866,0.008558753133684273,0.1738541770449243,0.17034829097410967,0.9990373912849951,0.0029368727441727413,GSE76220,Blood gene expression in ALS
Gene_618,-0.5001973876406725,0.288180897995416,-1.0927147973384486,-0.5196684997573797,-0.019471112116707247,0.975368368848156,0.5403348096779066,GSE76220,Blood gene expression in ALS
Gene_619,-0.22111837278013108,0.6123215003731869,-0.5152496959027609,-0.47734210843866665,-0.25622373565853557,0.975368368848156,0.2130204909652162,GSE76220,Blood gene expression in ALS
Gene_620,-0.13104290513574107,0.7524957476962447,-0.31995284718945,0.4727595939144857,0.6038024990502268,0.9817296121281731,0.1234959498966097,GSE76220,Blood gene expression in ALS
Gene_621,-0.22624604257115516,0.6398667834648393,-0.4754783314388634,0.18906644175095516,0.4153124843221103,0.975368368848156,0.19391043418526757,GSE76220,Blood gene expression in ALS
Gene_622,0.14030702793861516,0.7183027167146282,0.36614419336811027,0.5485256836945824,0.4082186557559673,0.975368368848156,0.14369249100517975,GSE76220,Blood gene expression in ALS
Gene_623,0.14155692797637154,0.7396751176277638,0.3371831349063579,0.07312052126435847,-0.06843640671201306,0.9780154802725023,0.1309589905433485,GSE76220,Blood gene expression in ALS
Gene_624,-0.3172688225363889,0.5548934429150159,-0.6010757649925687,-0.20337297383822941,0.11389584869815944,0.975368368848156,0.2557904071423152,GSE76220,Blood gene expression in ALS
Gene_625,-0.13148518690388375,0.7384538072048232,-0.33882990915323774,-0.08264651247014695,0.048838674433736795,0.9780154802725023,0.13167666609812023,GSE76220,Blood gene expression in ALS
Gene_626,0.11744467587476914,0.7934755769955812,0.26551065833875853,0.0744177766787224,-0.04302689919604674,0.988496049236266,0.1004664361924172,GSE76220,Blood gene expression in ALS
Gene_627,-0.027614434606634597,0.960227905455031,-0.050529461040398176,0.2435057709537949,0.2711202055604295,0.9921144908351113,0.017625677028555074,GSE76220,Blood gene expression in ALS
Gene_628,-0.8335593195968127,0.09635020091684879,-1.7494411138839534,-0.36161798223592734,0.47194133736088534,0.975368368848156,1.0161473753833308,GSE76220,Blood gene expression in ALS
Gene_629,-0.2346121438142616,0.6467765271372432,-0.46562567130232685,0.23411942603643005,0.46873156985069164,0.975368368848156,0.18924574992789786,GSE76220,Blood gene expression in ALS
Gene_630,0.6773274438286427,0.24668816008326888,1.1952692818354311,0.23746686826206015,-0.43986057556658265,0.975368368848156,0.6078516941823239,GSE76220,Blood gene expression in ALS
Gene_631,0.05818323545426571,0.8445527402367988,0.1987718821973046,0.21798209240238098,0.15979885694811527,0.9893581318592127,0.0733732246262737,GSE76220,Blood gene expression in ALS
Gene_632,-0.4489308490190118,0.19255319661261044,-1.3510395292971764,-0.1585407373918096,0.2903901116272022,0.975368368848156,0.7154492671752727,GSE76220,Blood gene expression in ALS
Gene_633,0.5338163312186751,0.265937375255705,1.1462152843024387,0.19745265698131237,-0.33636367423736274,0.975368368848156,0.5752206219514984,GSE76220,Blood gene expression in ALS
Gene_634,-0.09090551297982014,0.8614413580584508,-0.1769228240000576,0.2530562154415339,0.34396172842135403,0.9893581318592127,0.06477428146430544,GSE76220,Blood gene expression in ALS
Gene_635,-0.3443166731194748,0.3744274935054417,-0.9096016618665855,-0.4177424246473708,-0.07342575152789602,0.975368368848156,0.4266322693374721,GSE76220,Blood gene expression in ALS
Gene_636,-0.055534529284171186,0.8734048635667221,-0.1614996306980727,-0.3788727362844678,-0.32333820700029664,0.9893581318592127,0.058784394033285524,GSE76220,Blood gene expression in ALS
Gene_637,0.19107498723409397,0.606122118565372,0.5243162360463934,0.34023667837494614,0.14916169114085218,0.975368368848156,0.21743986745737756,GSE76220,Blood gene expression in ALS
Gene_638,-0.7070998845376844,0.11144640155002342,-1.6693287037058486,-0.5556975495685486,0.15140233496913585,0.975368368848156,0.952933949724776,GSE76220,Blood gene expression in ALS
Gene_639,-0.13244126057818087,0.7696266584021091,-0.29708299824345374,-0.1755301993895189,-0.04308893881133801,0.9852880126669333,0.11371989757573064,GSE76220,Blood gene expression in ALS
Gene_640,0.6447102240412101,0.13481891726909528,1.5618792817894844,0.5261574420663624,-0.11855278197484774,0.975368368848156,0.8702491650027866,GSE76220,Blood gene expression in ALS
Gene_641,0.6565376299241004,0.14783194991603285,1.508672987582982,0.3848718727596491,-0.2716657571644513,0.975368368848156,0.8302316946780343,GSE76220,Blood gene expression in ALS
Gene_642,0.08162183191583228,0.7936558499700089,0.26527309915131325,0.21353027837031896,0.13190844645448668,0.988496049236266,0.10036777825264392,GSE76220,Blood gene expression in ALS
Gene_643,0.08423814172718126,0.8647978105525995,0.17259143011310965,0.1427301307972741,0.05849198907009283,0.9893581318592127,0.06308541857617081,GSE76220,Blood gene expression in ALS
Gene_644,0.7786298631650967,0.12498300149057152,1.605017501572556,0.6002366538288786,-0.1783932093362182,0.975368368848156,0.9031490498787217,GSE76220,Blood gene expression in ALS
Gene_645,0.8296154073074741,0.06393583028545957,1.9671962460940857,0.36392873983052415,-0.4656866674769499,0.975368368848156,1.1942556906021025,GSE76220,Blood gene expression in ALS
Gene_646,-0.27059143612772585,0.5974102684558611,-0.537133472345526,-0.5246688155864222,-0.25407737945869635,0.975368368848156,0.2237273168919306,GSE76220,Blood gene expression in ALS
Gene_647,-0.764789350851709,0.05210413081699041,-2.072142335609751,-0.009762209847366015,0.755027141004343,0.975368368848156,1.2831278444565413,GSE76220,Blood gene expression in ALS
Gene_648,-0.48102175000555636,0.3291958721142,-1.001445277697457,-0.2574608681536392,0.22356088185191714,0.975368368848156,0.4825456191744231,GSE76220,Blood gene expression in ALS
Gene_649,-0.05400398803736489,0.9164100887461484,-0.1063620472731835,-0.5379046300410223,-0.4839006420036574,0.9893581318592127,0.03791013831430355,GSE76220,Blood gene expression in ALS
Gene_650,-0.028964917407550694,0.9509616121181921,-0.06231658944653594,0.69735868302199,0.7263236004295407,0.99149419013211,0.021837014063356194,GSE76220,Blood gene expression in ALS
Gene_651,-0.2928787024855275,0.5138343898238713,-0.6653321036729847,0.2631535457882169,0.5560322482737444,0.975368368848156,0.28917683270701056,GSE76220,Blood gene expression in ALS
Gene_652,0.19379254007414362,0.654911965953501,0.45408519109525797,-0.037942121214128745,-0.23173466128827236,0.975368368848156,0.18381707446644835,GSE76220,Blood gene expression in ALS
Gene_653,-0.6769528271107339,0.1477702935730766,-1.5089157644312956,-0.27877865169626503,0.3981741754144688,0.975368368848156,0.8304128638707473,GSE76220,Blood gene expression in ALS
Gene_654,-0.08398146895424906,0.8603498391589169,-0.17833214183210708,-0.13401602804523274,-0.050034559090983685,0.9893581318592127,0.06532491814920664,GSE76220,Blood gene expression in ALS
Gene_655,0.7621566232939552,0.07846241106552188,1.8598403744974155,0.1645810011932462,-0.597575622100709,0.975368368848156,1.105338350598999,GSE76220,Blood gene expression in ALS
Gene_656,0.23600111926964906,0.5795223027766951,0.5637437589965372,0.018919757407009775,-0.2170813618626393,0.975368368848156,0.23692984565989123,GSE76220,Blood gene expression in ALS
Gene_657,-0.15793653493481966,0.7757347634805145,-0.28896850142670305,-0.012016159964511141,0.14592037497030852,0.9852880126669333,0.11028674581317527,GSE76220,Blood gene expression in ALS
Gene_658,0.5821247825984062,0.126948220317424,1.5961761870510742,0.749834819391317,0.16771003679291085,0.975368368848156,0.896373383106446,GSE76220,Blood gene expression in ALS
Gene_659,0.554082619491288,0.1173955577750885,1.640292384785759,0.5259299444626718,-0.028152675028616223,0.975368368848156,0.930348336395618,GSE76220,Blood gene expression in ALS
Gene_660,0.9576202619330958,0.018896027533244673,2.5662416628041185,0.6617303702288282,-0.2958898917042676,0.975368368848156,1.7236294869232192,GSE76220,Blood gene expression in ALS
Gene_661,0.1402801602920411,0.7348061457842636,0.34375404396266857,0.17474824895924831,0.03446808866720721,0.9780154802725023,0.13382721999139155,GSE76220,Blood gene expression in ALS
Gene_662,-0.2884845720714793,0.6254789912287336,-0.4961505434089989,-0.3786394228662019,-0.09015485079472256,0.975368368848156,0.203787272935646,GSE76220,Blood gene expression in ALS
Gene_663,0.22588958250631225,0.6997151620977802,0.39159438893968496,-0.19398901304009702,-0.4198785955464093,0.975368368848156,0.15507871527743142,GSE76220,Blood gene expression in ALS
Gene_664,0.9154049509014015,0.07228703161628791,1.9031277434750615,1.0096292336572732,0.09422428275587169,0.975368368848156,1.1409396086896713,GSE76220,Blood gene expression in ALS
Gene_665,-0.16855363987066874,0.5684558271124407,-0.5804144826533486,-0.018643791980797537,0.1499098478898712,0.975368368848156,0.24530327730282994,GSE76220,Blood gene expression in ALS
Gene_666,-0.8398289352422128,0.0665020646252165,-1.946754118193251,-0.400051390308779,0.4397775449334338,0.975368368848156,1.1771648713672747,GSE76220,Blood gene expression in ALS
Gene_667,0.16687110006215175,0.7315677342365307,0.348133029888255,-0.06212575534066528,-0.22899685540281703,0.9780154802725023,0.13574545731268267,GSE76220,Blood gene expression in ALS
Gene_668,0.38505508637583635,0.3487114168138349,0.960820560642709,0.26229863891645,-0.12275644745938634,0.975368368848156,0.4575338335873679,GSE76220,Blood gene expression in ALS
Gene_669,0.4083932029031017,0.3446302661917938,0.9691835021909522,0.05280932063199639,-0.3555838822711053,0.975368368848156,0.4626465845116685,GSE76220,Blood gene expression in ALS
Gene_670,0.2269755023162856,0.5852161996525093,0.5552294529363432,0.09920695110194526,-0.12776855121434033,0.975368368848156,0.23268366046484504,GSE76220,Blood gene expression in ALS
Gene_671,-0.4786005526009415,0.35438834787692397,-0.9492985465870594,-0.3292525918324099,0.14934796076853155,0.975368368848156,0.45052056594962037,GSE76220,Blood gene expression in ALS
Gene_672,-0.7235852264468501,0.20149940597446214,-1.3231177163839,-0.5376396617888328,0.18594556465801723,0.975368368848156,0.6957262298325168,GSE76220,Blood gene expression in ALS
Gene_673,-0.19255974870662,0.6933334977397558,-0.4003927744062475,-0.2718854178115859,-0.07932566910496594,0.975368368848156,0.159057816774987,GSE76220,Blood gene expression in ALS
Gene_674,0.29303233475602675,0.5525597495927173,0.6046576085614755,0.6062725821526491,0.3132402473966224,0.975368368848156,0.257620753814067,GSE76220,Blood gene expression in ALS
Gene_675,-0.10535629713357744,0.8239587124234526,-0.22555138740315236,-0.2046590534137712,-0.09930275628019375,0.9893581318592127,0.08409454972995668,GSE76220,Blood gene expression in ALS
Gene_676,-0.2943566767262432,0.4250362076393077,-0.8152412174756525,-0.16780394120896683,0.12655273551727636,0.975368368848156,0.3715740720481349,GSE76220,Blood gene expression in ALS
Gene_677,0.6700969716810458,0.057461555248289976,2.0222236671109526,0.739898039516057,0.0698010678350113,0.975368368848156,1.2406226236171376,GSE76220,Blood gene expression in ALS
Gene_678,-0.6683910821196676,0.11339051062060584,-1.6596979900576843,0.07719720849876147,0.745588290618429,0.975368368848156,0.9454232889841069,GSE76220,Blood gene expression in ALS
Gene_679,0.335608580042249,0.396678142079924,0.8671526235625336,0.24617400559817376,-0.08943457444407527,0.975368368848156,0.40156172953746383,GSE76220,Blood gene expression in ALS
Gene_680,-0.12189243430517396,0.8056767127223574,-0.24946694835086106,-0.08510575754570078,0.03678667675947319,0.9887528699675242,0.0938391890211346,GSE76220,Blood gene expression in ALS
Gene_681,-0.5128364874147023,0.15386974900865924,-1.4852930636454145,-0.4022873949083272,0.11054909250637515,0.975368368848156,0.8128467546323601,GSE76220,Blood gene expression in ALS
Gene_682,-0.3748978241641105,0.5071798441730186,-0.6760105126772203,-0.3271478574745595,0.047749966689551004,0.975368368848156,0.2948380140742171,GSE76220,Blood gene expression in ALS
Gene_683,0.01440784672012324,0.9733080558273046,0.03390310587689208,-0.06856794575455655,-0.08297579247467979,0.992350918727013,0.011749682062958214,GSE76220,Blood gene expression in ALS
Gene_684,-0.5221446093748635,0.2688225513626179,-1.1390936676402357,0.14179282941810056,0.6639374387929641,0.975368368848156,0.5705343013863325,GSE76220,Blood gene expression in ALS
Gene_685,-0.22149836851379467,0.5321844881777897,-0.6362806333074806,-0.1716504381122503,0.04984793040154438,0.975368368848156,0.273937788178031,GSE76220,Blood gene expression in ALS
Gene_686,-0.2502509003253887,0.5528040961183376,-0.6042822010385924,-0.35405509412057057,-0.10380419379518187,0.975368368848156,0.2574287476255357,GSE76220,Blood gene expression in ALS
Gene_687,0.15387378146984898,0.7388740718472551,0.338263130056384,0.13194318999468221,-0.02193059147516676,0.9780154802725023,0.1314295731911782,GSE76220,Blood gene expression in ALS
Gene_688,0.05566028664315043,0.9056363978729217,0.12013637350976406,0.05822657810686025,0.0025662914637098215,0.9893581318592127,0.04304613134384925,GSE76220,Blood gene expression in ALS
Gene_689,0.08578088462636363,0.8336967503058439,0.21286856363584236,-0.25780873031591234,-0.34358961494227597,0.9893581318592127,0.07899189135050134,GSE76220,Blood gene expression in ALS
Gene_690,0.13337984602451405,0.7587861711874684,0.3115353894146088,0.1842103563107993,0.05083051028628524,0.9847971073166364,0.11988059269072983,GSE76220,Blood gene expression in ALS
Gene_691,-0.2985862997742923,0.35955636690991766,-0.9389184729984238,0.17705840821215396,0.47564470798644626,0.975368368848156,0.4442330164938606,GSE76220,Blood gene expression in ALS
Gene_692,-0.2982895471580227,0.4945272511125419,-0.6965360724981648,-0.16632242665076216,0.13196712050726053,0.975368368848156,0.3058097714445361,GSE76220,Blood gene expression in ALS
Gene_693,0.4975296271451367,0.27861302173857877,1.115341370308813,-0.1434744054524333,-0.64100403259757,0.975368368848156,0.5549985895019681,GSE76220,Blood gene expression in ALS
