gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,n_ALS,n_Control,adj_p_value,significant,neg_log10_pval,dataset,description
GENE_00442,-2.6638922802286866,0.07561497964923129,-2.024455395120942,221.651601375921,1404.6960295922795,9,9,0.8050296958245977,False,1.121392160390751,GSE76253,Frontal cortex - ALS vs controls
GENE_00443,-0.5825822017909287,0.5407818452433126,-0.6323039949932764,544.0583778223092,814.7422160540949,9,9,0.8328598232688906,False,0.26697789665775706,GSE76253,Frontal cortex - ALS vs controls
GENE_00444,-0.8413173958639649,0.28004045126154326,-1.128501105785419,1100.5644510241764,1971.8653371279008,9,9,0.8050296958245977,False,0.5527792311906381,GSE76253,Frontal cortex - ALS vs controls
GENE_00445,0.8396936940022925,0.5973306612834208,0.5476983925229872,1125.3874817054411,628.8239740057743,9,9,0.8560508698481484,False,0.22378519212647108,GSE76253,Frontal cortex - ALS vs controls
GENE_00446,-1.8108296545894236,0.09045679941517366,-1.8741452716641969,539.1085755739588,1891.4300441955654,9,9,0.8050296958245977,False,1.0435587827289394,GSE76253,Frontal cortex - ALS vs controls
GENE_00447,-0.7452212767818889,0.2484952741712971,-1.2192494238696994,256.6188350668385,430.15253520741567,9,9,0.8050296958245977,False,0.6046818661694581,GSE76253,Frontal cortex - ALS vs controls
GENE_00448,-0.8371551830985373,0.16226306631390747,-1.4675921315323448,537.4568680317094,960.1795191703158,9,9,0.8050296958245977,False,0.7897803213408654,GSE76253,Frontal cortex - ALS vs controls
GENE_00449,-3.1337181847998625,0.1753858365445944,-1.4854730881044012,190.85115901205722,1675.0893339383222,9,9,0.8050296958245977,False,0.7560054814311535,GSE76253,Frontal cortex - ALS vs controls
GENE_00450,-0.18781096451616314,0.8373661825531321,-0.20883692169476786,299.1334773379599,340.72323726338175,9,9,0.9440430468468232,False,0.07708458228778836,GSE76253,Frontal cortex - ALS vs controls
GENE_00451,-0.5324762948522409,0.5316516485455615,-0.6456483794854838,581.1588130853643,840.5937659670512,9,9,0.8312552928099971,False,0.27437283512441474,GSE76253,Frontal cortex - ALS vs controls
GENE_00452,-0.41327912253248517,0.6540582876344865,-0.4594700349962295,474.7951064037948,632.2890293980947,9,9,0.8779305874288409,False,0.1843835469814898,GSE76253,Frontal cortex - ALS vs controls
GENE_00453,-2.722409750142308,0.2668345530169412,-1.192289021065487,334.5067988778003,2207.658758110327,9,9,0.8050296958245977,False,0.573757933327617,GSE76253,Frontal cortex - ALS vs controls
GENE_00454,-0.13668109728948702,0.8382334810185597,-0.2075056080331654,786.5791074102868,864.7439194643752,9,9,0.9443437112234025,False,0.07663499641172855,GSE76253,Frontal cortex - ALS vs controls
GENE_00455,-0.007354264313720049,0.9945612686520262,-0.0069256929252243275,1060.044174707219,1065.461638988313,9,9,0.9975666330798177,False,0.0023684575693328843,GSE76253,Frontal cortex - ALS vs controls
GENE_00456,0.44895929289260483,0.542742209862628,0.6257618239128663,677.363428258558,496.21687665183384,9,9,0.8339477280460205,False,0.26540640138428195,GSE76253,Frontal cortex - ALS vs controls
GENE_00457,-0.5260330544717046,0.5990131336525242,-0.5404237445745912,808.4178735459691,1164.0928855070454,9,9,0.8565840201104884,False,0.22256365538984063,GSE76253,Frontal cortex - ALS vs controls
GENE_00458,1.739711553104929,0.4416972334597271,0.8077411353057722,2955.6977533247973,885.0232096711534,9,9,0.8109443523709737,False,0.35487532090673723,GSE76253,Frontal cortex - ALS vs controls
GENE_00459,1.8549616013689603,0.3714399280747017,0.9460108444202017,2720.438145142626,752.037977789863,9,9,0.8083523230019777,False,0.4301114134382725,GSE76253,Frontal cortex - ALS vs controls
GENE_00460,-0.9008859124143137,0.33541494337770705,-1.0008836297044565,1003.0886181326961,1872.97933134285,9,9,0.8050296958245977,False,0.47441759264850814,GSE76253,Frontal cortex - ALS vs controls
GENE_00461,-1.6616823937899552,0.23420179492808474,-1.2771678674853886,663.0925040328757,2097.9269513599156,9,9,0.8050296958245977,False,0.63040978080774,GSE76253,Frontal cortex - ALS vs controls
GENE_00462,0.7812591549691954,0.47958244393471494,0.7347049080628627,1997.2351297670716,1162.1087102025142,9,9,0.8195188720688908,False,0.31913672349193484,GSE76253,Frontal cortex - ALS vs controls
GENE_00463,1.3866880455054564,0.3993723975483975,0.8867346295709976,1397.416911238257,534.4305774767367,9,9,0.8083523230019777,False,0.3986219545045428,GSE76253,Frontal cortex - ALS vs controls
GENE_00464,1.2798904887319758,0.20661945927198846,1.3644210712503306,1403.3289494970365,577.9284259333103,9,9,0.8050296958245977,False,0.6848287793484561,GSE76253,Frontal cortex - ALS vs controls
GENE_00465,0.6249945014655455,0.4621966218815349,0.7563805813012409,721.3332308930619,467.7285156004925,9,9,0.8135330879751551,False,0.3351732330316607,GSE76253,Frontal cortex - ALS vs controls
GENE_00466,0.9569147277578859,0.156668229254257,1.499839848504531,1025.421026591371,528.2532555128107,9,9,0.8050296958245977,False,0.8050190651683042,GSE76253,Frontal cortex - ALS vs controls
GENE_00467,-0.4017161328547394,0.6730486760321406,-0.4319434929876062,418.6185045440167,553.0278819547511,9,9,0.8854481801224016,False,0.17195352571998992,GSE76253,Frontal cortex - ALS vs controls
GENE_00468,-0.7136215382487483,0.29371431842091744,-1.095482874895928,405.60170081612335,665.1525433361738,9,9,0.8050296958245977,False,0.5320748813300449,GSE76253,Frontal cortex - ALS vs controls
GENE_00469,-2.5635825577276043,0.12348906540768922,-1.7150005738918896,216.855526113413,1281.993254227853,9,9,0.8050296958245977,False,0.908371496196573,GSE76253,Frontal cortex - ALS vs controls
GENE_00470,-0.24922226719884868,0.7783228384925642,-0.2888228772608926,540.3983705750743,642.2992410840241,9,9,0.9237893106809236,False,0.10884022576891886,GSE76253,Frontal cortex - ALS vs controls
GENE_00471,2.52505359455602,0.04707996742717523,2.3203415840667305,2019.8304825275627,350.9118623450236,9,9,0.8050296958245977,False,1.3271638463002033,GSE76253,Frontal cortex - ALS vs controls
GENE_00472,1.2611715570499131,0.30298207966700424,1.094951611790162,1725.193036629318,719.7592056851649,9,9,0.8050296958245977,False,0.5185830577415538,GSE76253,Frontal cortex - ALS vs controls
GENE_00473,-0.935847126172475,0.27105145143747916,-1.1492252742424753,323.1705959786546,618.2297435310038,9,9,0.8050296958245977,False,0.5669482627991762,GSE76253,Frontal cortex - ALS vs controls
GENE_00474,-0.43163632236436156,0.49070311384631293,-0.7078165392688264,1113.992982609721,1502.5119519226932,9,9,0.821598317028461,False,0.3091811861153134,GSE76253,Frontal cortex - ALS vs controls
GENE_00475,-0.8318840703069703,0.38651648988545007,-0.9041776090259843,664.8593323390401,1183.4552135325457,9,9,0.8083523230019777,False,0.4128319731208392,GSE76253,Frontal cortex - ALS vs controls
GENE_00476,-0.8682736234395775,0.15226331993699027,-1.5342844490917134,349.36842171387235,637.7640765898948,9,9,0.8050296958245977,False,0.8174047051180635,GSE76253,Frontal cortex - ALS vs controls
GENE_00477,2.3267304380105345,0.10894591546301226,1.794876929498255,2258.9887676917997,450.296340818583,9,9,0.8050296958245977,False,0.9627890474289909,GSE76253,Frontal cortex - ALS vs controls
GENE_00478,-1.7496156899676678,0.05620016928059359,-2.1753871880795588,360.2324291041814,1211.3499066594434,9,9,0.8050296958245977,False,1.2502623762900675,GSE76253,Frontal cortex - ALS vs controls
GENE_00479,0.44635545056488596,0.5159971510763195,0.6650909668409128,898.7775944586438,659.607914551432,9,9,0.8263384872462423,False,0.28735269619303944,GSE76253,Frontal cortex - ALS vs controls
GENE_00480,1.4553322667764093,0.12852964902500097,1.6281307609624809,1602.691901403023,584.4554011278674,9,9,0.8050296958245977,False,0.8909966783818511,GSE76253,Frontal cortex - ALS vs controls
GENE_00481,-0.035407510582613766,0.9678522464765755,-0.0411571760140475,1237.070667421335,1267.807253244826,9,9,0.9921264994145238,False,0.0141909375652429,GSE76253,Frontal cortex - ALS vs controls
GENE_00482,0.4628082564370774,0.6151390339104612,0.5177865016387407,972.8489478529204,705.8724732010768,9,9,0.862040301374553,False,0.2110267137597767,GSE76253,Frontal cortex - ALS vs controls
GENE_00483,1.046213640518873,0.24702718523756753,1.2295228482376983,1001.7540119162272,485.08673947585277,9,9,0.8050296958245977,False,0.607255250185693,GSE76253,Frontal cortex - ALS vs controls
GENE_00484,2.330004574988662,0.318315069676358,1.0637179659493956,2548.873274770149,506.9288130918475,9,9,0.8050296958245977,False,0.4971428005170277,GSE76253,Frontal cortex - ALS vs controls
GENE_00485,0.9017918880646634,0.4142096319374753,0.8457871303979728,1054.153316726563,564.2055726765805,9,9,0.8102692330545291,False,0.3827798063390926,GSE76253,Frontal cortex - ALS vs controls
GENE_00486,-0.6103168067085424,0.38111524469067226,-0.9064145096692671,523.2333655911382,798.7651271827162,9,9,0.8083523230019777,False,0.4189436790089372,GSE76253,Frontal cortex - ALS vs controls
GENE_00487,-0.04392321079425333,0.9429270512199087,-0.07272446040030313,909.2876541849557,937.3968687147296,9,9,0.9849306018877416,False,0.02552190480044545,GSE76253,Frontal cortex - ALS vs controls
GENE_00488,0.032127010607699624,0.967175176785795,0.04180231496788304,513.8997661599883,502.5823424824045,9,9,0.9921264994145238,False,0.014494858469965151,GSE76253,Frontal cortex - ALS vs controls
GENE_00489,-0.1381690093942869,0.6731177065290497,-0.43082129197494,530.969164222315,584.3355605010634,9,9,0.8854481801224016,False,0.17190898506839544,GSE76253,Frontal cortex - ALS vs controls
GENE_00490,-0.015546966638493734,0.9820956390578852,-0.022898154195215792,538.5933481693605,544.4287970128315,9,9,0.9941494958342254,False,0.00784621741405905,GSE76253,Frontal cortex - ALS vs controls
GENE_00491,1.0291424985076616,0.3218810309064595,1.0464277785656726,902.4154550344492,442.1847521139437,9,9,0.8050296958245977,False,0.4923046164035216,GSE76253,Frontal cortex - ALS vs controls
GENE_00492,0.2478737621639898,0.7366742571958824,0.3426815083045017,508.6494469340098,428.352335425839,9,9,0.9105481941856666,False,0.13272450613685527,GSE76253,Frontal cortex - ALS vs controls
GENE_00493,1.2823528838974703,0.1683119202310874,1.5006468340325496,848.2431153020332,348.73349342001535,9,9,0.8050296958245977,False,0.7738851252169249,GSE76253,Frontal cortex - ALS vs controls
GENE_00494,-1.2226189435692358,0.30998606931037775,-1.0764486684933976,399.69410314507263,932.7660191293029,9,9,0.8050296958245977,False,0.5086578228030602,GSE76253,Frontal cortex - ALS vs controls
GENE_00495,0.6324615434396508,0.5354081475953889,0.6447093328020838,835.2618892213897,538.8064307663141,9,9,0.8320724871148277,False,0.2713150242047553,GSE76253,Frontal cortex - ALS vs controls
GENE_00496,0.11301977161120404,0.9013288625872287,0.1260159767901871,1486.9396847516243,1374.8996806302412,9,9,0.9706319864174334,False,0.04511672162001082,GSE76253,Frontal cortex - ALS vs controls
GENE_00497,0.09184132344295863,0.8672058706325821,0.16996888208346975,498.97280562474145,468.1983552445038,9,9,0.9576036557338584,False,0.061877790797955516,GSE76253,Frontal cortex - ALS vs controls
GENE_00498,-1.0039496770761172,0.14430341369669544,-1.5881769714057998,572.6484343799132,1148.4366525646801,9,9,0.8050296958245977,False,0.840723394948767,GSE76253,Frontal cortex - ALS vs controls
GENE_00499,1.1055081610761173,0.20206713482155148,1.3593805559750298,2377.534560200187,1104.9324332914675,9,9,0.8050296958245977,False,0.6945043165010862,GSE76253,Frontal cortex - ALS vs controls
GENE_00500,-0.43561022698359164,0.538246803494572,-0.6342252539131628,441.1863130322043,596.6968917307939,9,9,0.8320724871148277,False,0.26901854065689673,GSE76253,Frontal cortex - ALS vs controls
GENE_00501,-1.1937514103864502,0.09489508528876069,-1.872065003093097,410.58794935105095,939.2066970852866,9,9,0.8050296958245977,False,1.0227562795352216,GSE76253,Frontal cortex - ALS vs controls
GENE_00502,1.1838353409379767,0.08174162511734072,1.8726668181149593,1275.0176125507105,561.2369249285578,9,9,0.8050296958245977,False,1.0875567322657562,GSE76253,Frontal cortex - ALS vs controls
GENE_00503,0.2576987949633952,0.7255833852551679,0.3583303136561811,658.0842369323917,550.4354815809504,9,9,0.9058757608822386,False,0.13931267051054705,GSE76253,Frontal cortex - ALS vs controls
GENE_00504,-0.04039899914921844,0.9616192882251933,-0.04891128876782371,1441.371736543727,1482.3041086440574,9,9,0.98993132409429,False,0.01699683414566632,GSE76253,Frontal cortex - ALS vs controls
GENE_00505,-0.3776892950106798,0.5612804832360632,-0.5943885955631597,631.3871678718739,820.3355981654606,9,9,0.8408408567133462,False,0.25082005874281504,GSE76253,Frontal cortex - ALS vs controls
GENE_00506,0.9152755147597771,0.1758717982887697,1.4424074961088984,1448.2520043295174,767.9249073283654,9,9,0.8050296958245977,False,0.7548037957301994,GSE76253,Frontal cortex - ALS vs controls
GENE_00507,-0.860706969852484,0.33799395842382673,-1.0060937579952554,601.2418255841663,1091.8118414206815,9,9,0.8050296958245977,False,0.471091062582239,GSE76253,Frontal cortex - ALS vs controls
GENE_00508,-0.35739360924826896,0.5634816706547567,-0.5899997029024309,464.71690497735085,595.3531663133965,9,9,0.842405936728514,False,0.2491202064376873,GSE76253,Frontal cortex - ALS vs controls
GENE_00509,0.9329898302529991,0.15641437605661446,1.4991163762022681,803.0320077300031,420.60548455023473,9,9,0.8050296958245977,False,0.8057233334044778,GSE76253,Frontal cortex - ALS vs controls
GENE_00510,-0.5820618485078286,0.5114582465127884,-0.6722541281114106,562.7344416611684,842.4062344638268,9,9,0.8253814104292241,False,0.291189814638513,GSE76253,Frontal cortex - ALS vs controls
GENE_00511,0.6570631944331986,0.46407952177162504,0.7549176179051055,809.2471664158916,513.198592752899,9,9,0.8151723275606124,False,0.3334075950754778,GSE76253,Frontal cortex - ALS vs controls
GENE_00512,0.4533900247879804,0.5012434263457586,0.6960630199894996,535.7736743434737,391.2887604395193,9,9,0.8232670170723111,False,0.2999513099737233,GSE76253,Frontal cortex - ALS vs controls
GENE_00513,0.7959239905128144,0.40853769816844676,0.8517653760623498,784.8169353723551,452.03427982395465,9,9,0.8087650243389961,False,0.38876786238459893,GSE76253,Frontal cortex - ALS vs controls
GENE_00514,1.9088734245676953,0.29862955389830925,1.105336372367116,1872.3681957707174,498.6124253156917,9,9,0.8050296958245977,False,0.5248672144950511,GSE76253,Frontal cortex - ALS vs controls
GENE_00515,-0.038087343414859705,0.9576166338187551,-0.05403923093976319,681.2729144791075,699.4981267008716,9,9,0.9889490296388337,False,0.018808318832892988,GSE76253,Frontal cortex - ALS vs controls
GENE_00516,-0.883141413905197,0.24677988900225922,-1.2027063851246824,316.29740511821694,583.3748268714463,9,9,0.8050296958245977,False,0.6076902354460141,GSE76253,Frontal cortex - ALS vs controls
GENE_00517,1.4815152965614635,0.18569532219011178,1.4217768015413952,966.5511476501514,346.13402895295457,9,9,0.8050296958245977,False,0.7311990363388936,GSE76253,Frontal cortex - ALS vs controls
GENE_00518,0.17346787615051107,0.7960324501489096,0.2644342786287824,731.9209375042924,649.0006576180648,9,9,0.9299444511085392,False,0.09906922794906901,GSE76253,Frontal cortex - ALS vs controls
GENE_00519,0.028060509729947558,0.956952952653482,0.05528262057702754,655.8390145768412,643.2061574794454,9,9,0.9887534485637568,False,0.01910941322131628,GSE76253,Frontal cortex - ALS vs controls
GENE_00520,-0.4138157960709785,0.5610494317188175,-0.5936719214485077,685.791109158383,913.6141510158891,9,9,0.8408408567133462,False,0.250998873187758,GSE76253,Frontal cortex - ALS vs controls
GENE_00521,-0.7286468575085667,0.3395986947596914,-0.9925296248681924,636.8841574333516,1055.3706354930252,9,9,0.8050296958245977,False,0.4690339876264151,GSE76253,Frontal cortex - ALS vs controls
GENE_00522,-0.8155656878611008,0.37639355284611953,-0.9277565879618122,496.4851994616333,873.8080511262904,9,9,0.8083523230019777,False,0.4243578241059233,GSE76253,Frontal cortex - ALS vs controls
GENE_00523,1.3279524444575057,0.2182014773237414,1.295896784122442,2079.1786694718394,828.2058474127775,9,9,0.8050296958245977,False,0.6611423133655645,GSE76253,Frontal cortex - ALS vs controls
GENE_00524,1.295981988339948,0.1862914642359713,1.426704839645683,805.2086340608408,327.9283552178669,9,9,0.8050296958245977,False,0.7298070437625994,GSE76253,Frontal cortex - ALS vs controls
GENE_00525,1.3331305655411796,0.040333536478956065,2.3623137963723346,889.5884047776249,353.0830139879085,9,9,0.8050296958245977,False,1.394333697011457,GSE76253,Frontal cortex - ALS vs controls
GENE_00526,-1.8614821162287818,0.04247648054321153,-2.34689562631663,321.51469383707496,1168.3226038331175,9,9,0.8050296958245977,False,1.37185147460039,GSE76253,Frontal cortex - ALS vs controls
GENE_00527,-2.122647952246093,0.039794650863478005,-2.40213097059738,239.92742302204292,1044.865990014054,9,9,0.8050296958245977,False,1.4001753012077511,GSE76253,Frontal cortex - ALS vs controls
GENE_00528,0.1854150344184141,0.8168684842735688,0.23544502303582465,1284.3601887803268,1129.4612831200072,9,9,0.9355435775029632,False,0.08784785919819034,GSE76253,Frontal cortex - ALS vs controls
GENE_00529,-0.563781863149431,0.5615135241131726,-0.5981026077180549,788.1636905934423,1165.015425118856,9,9,0.8408408567133462,False,0.25063977924759623,GSE76253,Frontal cortex - ALS vs controls
GENE_00530,-0.2690925992478664,0.7727428951473073,-0.2958658213792313,736.378789790579,887.3730091737792,9,9,0.9230287234001328,False,0.11196497929280903,GSE76253,Frontal cortex - ALS vs controls
GENE_00531,0.971082070570761,0.450832618524142,0.7834560596462699,957.2127661087723,488.29654406828587,9,9,0.8123110243678234,False,0.3459846695279689,GSE76253,Frontal cortex - ALS vs controls
GENE_00532,0.46667425659368805,0.49460090104737464,0.7029790339336001,871.2366193272944,630.4536620565564,9,9,0.8220377144572825,False,0.30574509679084305,GSE76253,Frontal cortex - ALS vs controls
GENE_00533,-1.1134317488726122,0.14165863560044842,-1.5778360625642887,400.0618735544126,865.5726374457752,9,9,0.8050296958245977,False,0.8487569454689435,GSE76253,Frontal cortex - ALS vs controls
GENE_00534,-1.5089257403805891,0.2636429534904567,-1.1960258338180658,563.1401537822023,1602.6858558778442,9,9,0.8050296958245977,False,0.5789838317708159,GSE76253,Frontal cortex - ALS vs controls
GENE_00535,1.12078230395201,0.3882115176568429,0.9026626720218656,1228.9688965706628,565.1344725400355,9,9,0.8083523230019777,False,0.4109315838868398,GSE76253,Frontal cortex - ALS vs controls
GENE_00536,-0.4299072781368503,0.44875608392475597,-0.7787602284460048,769.8259634617477,1037.0687318750965,9,9,0.8117201015983063,False,0.34798965050935904,GSE76253,Frontal cortex - ALS vs controls
GENE_00537,-0.7839182140425983,0.3739610323079965,-0.9286914095911579,468.6856036194449,806.9832311059034,9,9,0.8083523230019777,False,0.4271736500329757,GSE76253,Frontal cortex - ALS vs controls
GENE_00538,1.5370027362511738,0.341335787597321,1.008624622634914,1389.4980602631363,478.8219134327171,9,9,0.8050296958245977,False,0.46681817541537274,GSE76253,Frontal cortex - ALS vs controls
GENE_00539,0.7658856892510058,0.32698364226913135,1.020899687818866,728.770273203831,428.5841280573966,9,9,0.8050296958245977,False,0.48547397287471217,GSE76253,Frontal cortex - ALS vs controls
GENE_00540,0.5525129442328307,0.4663411206173774,0.7495610584679652,688.0299801912778,469.1204804106818,9,9,0.8154774776256377,False,0.3312962880200036,GSE76253,Frontal cortex - ALS vs controls
GENE_00541,-0.9264286173792747,0.14394448349393912,-1.5434310406443061,371.3635025151504,705.8005977822717,9,9,0.8050296958245977,False,0.8418049743013486,GSE76253,Frontal cortex - ALS vs controls
GENE_00542,0.7348956421896676,0.22968899716254307,1.274239156731248,520.6140742434297,312.81694664716815,9,9,0.8050296958245977,False,0.6388598084011561,GSE76253,Frontal cortex - ALS vs controls
GENE_00543,0.08374425067243108,0.8943239371587031,0.13496902803271804,1202.782714306112,1134.9523975567336,9,9,0.9690549419332971,False,0.04850514491939291,GSE76253,Frontal cortex - ALS vs controls
GENE_00544,1.0351449093851184,0.4045827738179161,0.8722969191913046,1187.542865761181,579.4815690344329,9,9,0.8087650243389961,False,0.39299261240823874,GSE76253,Frontal cortex - ALS vs controls
GENE_00545,-0.8879619554907533,0.20714486436045287,-1.3477674683837428,318.81821858292807,589.9922602246567,9,9,0.8050296958245977,False,0.6837258294792018,GSE76253,Frontal cortex - ALS vs controls
GENE_00546,0.4808965344852402,0.6762234225750063,0.4289026797153414,954.5669644363376,683.9779773484725,9,9,0.8879123332152442,False,0.16990979050768756,GSE76253,Frontal cortex - ALS vs controls
GENE_00547,-0.9258668403874658,0.3836135245583929,-0.916758819208389,504.6949128142396,958.8322172765592,9,9,0.8083523230019777,False,0.4161060898810941,GSE76253,Frontal cortex - ALS vs controls
GENE_00548,0.0320034752397524,0.9731570228044557,0.03418295172982146,827.9668908408512,809.8022224586292,9,9,0.9928147549525156,False,0.011817078914060416,GSE76253,Frontal cortex - ALS vs controls
GENE_00549,0.7113107402812286,0.3758760675818307,0.9202068942104573,800.8669488525302,489.1414898121697,9,9,0.8083523230019777,False,0.42495532538496883,GSE76253,Frontal cortex - ALS vs controls
GENE_00550,-0.6132862813526394,0.4955165265150354,-0.7089073586776493,942.3021982956717,1441.4771781097022,9,9,0.8220377144572825,False,0.3049418563056617,GSE76253,Frontal cortex - ALS vs controls
GENE_00551,-0.36415554800803923,0.5256843820499071,-0.6494168279166997,386.90699433783783,497.9988315943301,9,9,0.8283712291993492,False,0.27927492556917316,GSE76253,Frontal cortex - ALS vs controls
GENE_00552,-0.5899700188572086,0.5529140584204464,-0.6061578255008264,821.2075205663467,1236.0942613142888,9,9,0.836827965361427,False,0.25734236752770584,GSE76253,Frontal cortex - ALS vs controls
GENE_00553,0.5823710272215038,0.4163490035846664,0.8455407877335439,735.3293212820989,491.1009067817179,9,9,0.8103329548102624,False,0.3805424703672755,GSE76253,Frontal cortex - ALS vs controls
GENE_00554,1.7425252609829505,0.12534949459933878,1.6924453469834622,911.0175355868861,272.2540598985215,9,9,0.8050296958245977,False,0.9018774127481325,GSE76253,Frontal cortex - ALS vs controls
GENE_00555,0.9705370454258355,0.1551732911929756,1.498186855396603,1002.1251167494569,511.40054277059477,9,9,0.8050296958245977,False,0.8091830284754963,GSE76253,Frontal cortex - ALS vs controls
GENE_00556,-0.3340545530584624,0.6079174607754394,-0.5235705793897444,940.7713730653135,1185.8903480311135,9,9,0.8583979960116342,False,0.21615538250876534,GSE76253,Frontal cortex - ALS vs controls
GENE_00557,-0.8404180640445593,0.43450996008963805,-0.8174842661458795,482.69786929999293,864.3038110125225,9,9,0.8109443523709737,False,0.3620002639508922,GSE76253,Frontal cortex - ALS vs controls
GENE_00558,-0.23596900050535535,0.627783764287621,-0.4944009897185394,375.3912509754866,442.0973317471113,9,9,0.866865181286414,False,0.20218992019295717,GSE76253,Frontal cortex - ALS vs controls
GENE_00559,-0.10410485584520456,0.9059105181488654,-0.12089028721755908,625.9206514903942,672.75659699398,9,9,0.9740141319124688,False,0.04291469790088859,GSE76253,Frontal cortex - ALS vs controls
GENE_00560,1.1968510903755685,0.2538770470186127,1.208082928543432,2374.014782203648,1035.6078655531687,9,9,0.8050296958245977,False,0.5953765618429565,GSE76253,Frontal cortex - ALS vs controls
GENE_00561,-0.8782084932427269,0.3899817947657629,-0.8906253966261278,489.8307008945103,900.3535901022095,9,9,0.8083523230019777,False,0.4089556663512269,GSE76253,Frontal cortex - ALS vs controls
GENE_00562,2.6490643674297596,0.22070410859696604,1.3269272031305894,1350.1067410636488,215.23865555798932,9,9,0.8050296958245977,False,0.6561895819974656,GSE76253,Frontal cortex - ALS vs controls
GENE_00563,-0.24122727400834326,0.7713304683078216,-0.29581369418122,355.2304477871992,419.8815855753989,9,9,0.9228648819189059,False,0.11275951324189336,GSE76253,Frontal cortex - ALS vs controls
GENE_00564,-0.6068973778033914,0.45633702184497205,-0.7633978122426902,403.4267201938845,614.4109888099615,9,9,0.8135330879751551,False,0.3407142962267744,GSE76253,Frontal cortex - ALS vs controls
GENE_00565,-1.1657658491311806,0.43649795969002425,-0.8132496662340022,954.1953743120534,2140.759083155353,9,9,0.8109443523709737,False,0.36001778196398937,GSE76253,Frontal cortex - ALS vs controls
GENE_00566,-0.769649228605666,0.365443406702735,-0.9470208794893641,731.2786529608793,1246.7242295904866,9,9,0.8064159195346505,False,0.4371798692115323,GSE76253,Frontal cortex - ALS vs controls
GENE_00567,1.5144178244950068,0.06558614762670988,2.078204031009833,996.4970214448609,348.81151524949445,9,9,0.8050296958245977,False,1.1831878777669247,GSE76253,Frontal cortex - ALS vs controls
GENE_00568,1.0404549189482017,0.23456790338815237,1.2613445727612898,941.7736521655198,457.8660013384779,9,9,0.8050296958245977,False,0.6297314139385325,GSE76253,Frontal cortex - ALS vs controls
GENE_00569,1.2367511163972658,0.1787001074906794,1.4524950615919285,1174.5403890841235,498.3893717190076,9,9,0.8050296958245977,False,0.7478751862599132,GSE76253,Frontal cortex - ALS vs controls
GENE_00570,0.3680850491802578,0.6667977035082386,0.44476236128744756,889.0888617348453,688.8751661750342,9,9,0.8826300654192014,False,0.17600590457801124,GSE76253,Frontal cortex - ALS vs controls
GENE_00571,-1.5117092494090656,0.08227702497709026,-1.9435628949515227,173.18789892063432,493.8412602775084,9,9,0.8050296958245977,False,1.0847214201784812,GSE76253,Frontal cortex - ALS vs controls
GENE_00572,0.7846009987252713,0.38894252132996576,0.8938194715954535,1257.4940825444703,729.9910151856569,9,9,0.8083523230019777,False,0.4101145748019212,GSE76253,Frontal cortex - ALS vs controls
GENE_00573,-0.3938156543777684,0.6401389908662772,-0.48123408935338496,815.4288388980733,1071.3623780186122,9,9,0.8718821683270281,False,0.19372571912142866,GSE76253,Frontal cortex - ALS vs controls
GENE_00574,0.35635901072572934,0.7067253326085432,0.38319661805812194,918.6462564149068,717.5853407781109,9,9,0.8993681488910221,False,0.15074934109659785,GSE76253,Frontal cortex - ALS vs controls
GENE_00575,-1.523557427576868,0.40999029406297616,-0.8685007517007182,442.8644257124756,1273.231227367464,9,9,0.8092978564211925,False,0.3872264244626684,GSE76253,Frontal cortex - ALS vs controls
GENE_00576,0.31395996599406045,0.7859265680468909,0.27816903887306016,1120.5911974453054,901.4379536967091,9,9,0.9260074458314873,False,0.10461802976445232,GSE76253,Frontal cortex - ALS vs controls
GENE_00577,0.4300319874216298,0.6041967658646168,0.5298777206401296,966.4596344525128,717.3501484457015,9,9,0.8565840201104884,False,0.21882160374150336,GSE76253,Frontal cortex - ALS vs controls
GENE_00578,0.7044122376770502,0.21466250559733516,1.306851631918686,851.1762497362686,522.3604462275705,9,9,0.8050296958245977,False,0.6682438057463299,GSE76253,Frontal cortex - ALS vs controls
GENE_00579,0.68507423724157,0.402369593136937,0.8707208838840509,743.882317192499,462.67532698335685,9,9,0.8083523230019777,False,0.3953748461225946,GSE76253,Frontal cortex - ALS vs controls
GENE_00580,-1.3971407528747377,0.4121389254130978,-0.8637117718221932,544.0846805189152,1433.0052209052767,9,9,0.8097031933459682,False,0.38495636559244933,GSE76253,Frontal cortex - ALS vs controls
GENE_00581,-0.7062519474101285,0.44181793962236693,-0.795270236054945,478.2141340780944,780.2350009170048,9,9,0.8109443523709737,False,0.3547566539674713,GSE76253,Frontal cortex - ALS vs controls
GENE_00582,0.27303003483275906,0.7712708668795559,0.2983874509710839,791.9009046348624,655.3610235106836,9,9,0.9228648819189059,False,0.11279307288018975,GSE76253,Frontal cortex - ALS vs controls
GENE_00583,0.45535545306797376,0.5497525719204251,0.6126821839828113,795.0117881506113,579.8263104555523,9,9,0.8357337352440785,False,0.25983273019230024,GSE76253,Frontal cortex - ALS vs controls
GENE_00584,-1.4844386771359972,0.22730103150699307,-1.29205430596861,401.2124207951349,1122.6255910609837,9,9,0.8050296958245977,False,0.6433985934137064,GSE76253,Frontal cortex - ALS vs controls
