#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NUP155	NUP85	9606.ENSP00000231498	9606.ENSP00000245544	0	0	0	0	0.16	0.97	0.8	0.797	0.998
NUP155	NUP54	9606.ENSP00000231498	9606.ENSP00000264883	0	0	0	0	0.136	0.994	0.5	0.732	0.999
NUP155	NUP188	9606.ENSP00000231498	9606.ENSP00000361658	0	0	0	0	0.264	0.883	0.8	0.989	0.999
NUP155	NUP205	9606.ENSP00000231498	9606.ENSP00000285968	0	0	0	0	0.754	0.995	0.8	0.996	0.999
NUP155	NUP35	9606.ENSP00000231498	9606.ENSP00000295119	0	0	0	0	0.143	0.895	0.9	0.996	0.999
NUP155	NUP98	9606.ENSP00000231498	9606.ENSP00000316032	0	0	0	0	0.149	0.992	0.5	0.962	0.999
NUP160	NUP107	9606.ENSP00000367721	9606.ENSP00000229179	0	0	0	0	0.596	0.999	0.9	0.999	0.999
NUP160	NUP155	9606.ENSP00000367721	9606.ENSP00000231498	0	0	0	0	0.353	0.927	0.5	0.811	0.994
NUP160	NUP85	9606.ENSP00000367721	9606.ENSP00000245544	0	0	0	0	0.274	0.974	0.9	0.998	0.999
NUP160	NUP210	9606.ENSP00000367721	9606.ENSP00000254508	0	0	0	0	0.171	0.813	0.5	0.816	0.983
NUP160	NUP54	9606.ENSP00000367721	9606.ENSP00000264883	0	0	0	0	0.29	0.8	0.5	0.765	0.981
NUP160	NUP205	9606.ENSP00000367721	9606.ENSP00000285968	0	0	0	0	0.813	0.886	0.5	0.811	0.997
NUP160	NUP35	9606.ENSP00000367721	9606.ENSP00000295119	0	0	0	0	0.182	0.821	0.5	0.811	0.984
NUP160	GLE1	9606.ENSP00000367721	9606.ENSP00000308622	0	0	0	0	0.142	0	0.4	0.677	0.819
NUP160	NUP98	9606.ENSP00000367721	9606.ENSP00000316032	0	0	0	0	0.243	0.932	0.9	0.998	0.999
NUP160	HSPA5	9606.ENSP00000367721	9606.ENSP00000324173	0	0	0	0	0.044	0	0.4	0.064	0.416
NUP160	SRSF7	9606.ENSP00000367721	9606.ENSP00000325905	0	0	0	0	0.137	0	0.4	0.099	0.493
NUP160	NUP43	9606.ENSP00000367721	9606.ENSP00000342262	0	0	0	0	0.166	0.998	0.9	0.997	0.999
NUP160	NUP50	9606.ENSP00000367721	9606.ENSP00000345895	0	0	0	0	0.106	0.45	0.5	0.771	0.936
NUP160	NUP188	9606.ENSP00000367721	9606.ENSP00000361658	0	0	0	0	0.385	0.8	0.5	0.865	0.99
NUP160	SRSF3	9606.ENSP00000367721	9606.ENSP00000362820	0	0	0	0	0.145	0	0.4	0.055	0.472
NUP160	PSMC3	9606.ENSP00000367721	9606.ENSP00000481029	0	0	0	0	0.062	0	0	0.493	0.504
NUP160	ALYREF	9606.ENSP00000367721	9606.ENSP00000421592	0	0	0	0	0.07	0	0.5	0.194	0.592
NUP160	NUP62	9606.ENSP00000367721	9606.ENSP00000471191	0	0	0	0	0.133	0.83	0.5	0.794	0.982
NUP160	NUP88	9606.ENSP00000367721	9606.ENSP00000458954	0	0	0	0	0.179	0.826	0.5	0.858	0.988
NUP160	NUP153	9606.ENSP00000367721	9606.ENSP00000444029	0	0	0	0	0.366	0.66	0.5	0.972	0.996
NUP160	SEC13	9606.ENSP00000367721	9606.ENSP00000373312	0	0	0	0	0.08	0.998	0.9	0.996	0.999
NUP160	NUP37	9606.ENSP00000367721	9606.ENSP00000448054	0	0	0	0	0.127	0.953	0.9	0.997	0.999
NUP188	NUP107	9606.ENSP00000361658	9606.ENSP00000229179	0	0	0	0	0.147	0.879	0.5	0.773	0.986
NUP188	NUP155	9606.ENSP00000361658	9606.ENSP00000231498	0	0	0	0	0.264	0.883	0.8	0.989	0.999
NUP188	NUP85	9606.ENSP00000361658	9606.ENSP00000245544	0	0	0	0	0.183	0.8	0.8	0.788	0.992
NUP188	NUP210	9606.ENSP00000361658	9606.ENSP00000254508	0	0	0	0	0.122	0.8	0.8	0.819	0.992
NUP188	NUP54	9606.ENSP00000361658	9606.ENSP00000264883	0	0	0	0	0.072	0.879	0.5	0.701	0.981
NUP188	NUP205	9606.ENSP00000361658	9606.ENSP00000285968	0	0	0	0	0.582	0.914	0.8	0.994	0.999
NUP188	NUP35	9606.ENSP00000361658	9606.ENSP00000295119	0	0	0	0	0.063	0.866	0.8	0.996	0.999
NUP188	GLE1	9606.ENSP00000361658	9606.ENSP00000308622	0	0	0	0	0.141	0	0.4	0.553	0.749
NUP188	NUP98	9606.ENSP00000361658	9606.ENSP00000316032	0	0	0	0	0.343	0.8	0.5	0.75	0.981
NUP188	HSPA5	9606.ENSP00000361658	9606.ENSP00000324173	0	0	0	0	0.042	0	0.4	0	0.4
NUP188	SRSF7	9606.ENSP00000361658	9606.ENSP00000325905	0	0	0	0	0.067	0	0.4	0	0.416
NUP188	NUP43	9606.ENSP00000361658	9606.ENSP00000342262	0	0	0	0	0.107	0.8	0.8	0.749	0.989
NUP188	NUP50	9606.ENSP00000361658	9606.ENSP00000345895	0	0	0	0	0.125	0	0.8	0.7	0.943
NUP188	SRSF3	9606.ENSP00000361658	9606.ENSP00000362820	0	0	0	0	0.058	0	0.4	0	0.41
NUP188	ALYREF	9606.ENSP00000361658	9606.ENSP00000421592	0	0	0	0	0.06	0	0.5	0	0.509
NUP188	SEC13	9606.ENSP00000361658	9606.ENSP00000373312	0	0	0	0	0.062	0.8	0.5	0.66	0.963
NUP188	NUP153	9606.ENSP00000361658	9606.ENSP00000444029	0	0	0	0	0.19	0.348	0.8	0.74	0.968
NUP188	NUP62	9606.ENSP00000361658	9606.ENSP00000471191	0	0	0	0	0.074	0.825	0.5	0.82	0.983
NUP188	NUP37	9606.ENSP00000361658	9606.ENSP00000448054	0	0	0	0	0.063	0.8	0.5	0.844	0.983
NUP188	NUP160	9606.ENSP00000361658	9606.ENSP00000367721	0	0	0	0	0.385	0.8	0.5	0.865	0.99
NUP188	NUP88	9606.ENSP00000361658	9606.ENSP00000458954	0	0	0	0	0.097	0.8	0.8	0.809	0.992
NUP205	NUP107	9606.ENSP00000285968	9606.ENSP00000229179	0	0	0	0	0.48	0.989	0.5	0.954	0.999
NUP205	NUP155	9606.ENSP00000285968	9606.ENSP00000231498	0	0	0	0	0.754	0.995	0.8	0.996	0.999
NUP205	NUP85	9606.ENSP00000285968	9606.ENSP00000245544	0	0	0	0	0.219	0.968	0.8	0.807	0.998
NUP205	NUP210	9606.ENSP00000285968	9606.ENSP00000254508	0	0	0	0	0.191	0.8	0.8	0.766	0.991
NUP205	NUP54	9606.ENSP00000285968	9606.ENSP00000264883	0	0	0	0	0.129	0.994	0.5	0.816	0.999
NUP205	HSPA5	9606.ENSP00000285968	9606.ENSP00000324173	0	0	0	0	0.045	0.071	0.4	0	0.421
NUP205	SRSF7	9606.ENSP00000285968	9606.ENSP00000325905	0	0	0	0	0.075	0	0.4	0	0.421
NUP205	SRSF3	9606.ENSP00000285968	9606.ENSP00000362820	0	0	0	0	0.086	0	0.4	0.079	0.451
NUP205	ALYREF	9606.ENSP00000285968	9606.ENSP00000421592	0	0	0	0	0.067	0	0.5	0.168	0.578
NUP205	GLE1	9606.ENSP00000285968	9606.ENSP00000308622	0	0	0	0	0.098	0.427	0.4	0.667	0.883
NUP205	NUP50	9606.ENSP00000285968	9606.ENSP00000345895	0	0	0	0	0.112	0	0.8	0.776	0.956
NUP205	NUP37	9606.ENSP00000285968	9606.ENSP00000448054	0	0	0	0	0.194	0.826	0.5	0.797	0.983
NUP205	NUP43	9606.ENSP00000285968	9606.ENSP00000342262	0	0	0	0	0.183	0.886	0.8	0.808	0.995
NUP205	NUP153	9606.ENSP00000285968	9606.ENSP00000444029	0	0	0	0	0.48	0.773	0.8	0.837	0.995
NUP205	SEC13	9606.ENSP00000285968	9606.ENSP00000373312	0	0	0	0	0.067	0.954	0.5	0.816	0.995
NUP205	NUP88	9606.ENSP00000285968	9606.ENSP00000458954	0	0	0	0	0.082	0.826	0.8	0.875	0.995
NUP205	NUP98	9606.ENSP00000285968	9606.ENSP00000316032	0	0	0	0	0.227	0.946	0.5	0.847	0.996
NUP205	NUP160	9606.ENSP00000285968	9606.ENSP00000367721	0	0	0	0	0.813	0.886	0.5	0.811	0.997
NUP205	NUP62	9606.ENSP00000285968	9606.ENSP00000471191	0	0	0	0	0.167	0.977	0.5	0.849	0.998
NUP205	NUP35	9606.ENSP00000285968	9606.ENSP00000295119	0	0	0	0	0.181	0.866	0.8	0.996	0.999
NUP205	NUP188	9606.ENSP00000285968	9606.ENSP00000361658	0	0	0	0	0.582	0.914	0.8	0.994	0.999
NUP210	NUP107	9606.ENSP00000254508	9606.ENSP00000229179	0	0	0	0	0.091	0.887	0.5	0.793	0.988
NUP210	NUP155	9606.ENSP00000254508	9606.ENSP00000231498	0	0	0	0	0.095	0.825	0.8	0.756	0.991
NUP210	NUP85	9606.ENSP00000254508	9606.ENSP00000245544	0	0	0	0	0.123	0.8	0.8	0.716	0.988
NUP210	SRSF7	9606.ENSP00000254508	9606.ENSP00000325905	0	0	0	0	0.049	0	0.4	0	0.405
NUP210	SRSF3	9606.ENSP00000254508	9606.ENSP00000362820	0	0	0	0	0.049	0	0.4	0	0.405
NUP210	HSPA5	9606.ENSP00000254508	9606.ENSP00000324173	0	0	0	0	0.086	0.166	0.4	0.053	0.509
NUP210	ALYREF	9606.ENSP00000254508	9606.ENSP00000421592	0	0	0	0	0.049	0	0.5	0.118	0.543
NUP210	GLE1	9606.ENSP00000254508	9606.ENSP00000308622	0	0	0.207	0	0.049	0	0.4	0.462	0.724
NUP210	NUP50	9606.ENSP00000254508	9606.ENSP00000345895	0	0	0	0	0.077	0	0.8	0.758	0.951
NUP210	SEC13	9606.ENSP00000254508	9606.ENSP00000373312	0	0	0	0	0.054	0.8	0.5	0.571	0.954
NUP210	NUP54	9606.ENSP00000254508	9606.ENSP00000264883	0	0	0	0	0.056	0.8	0.5	0.696	0.967
NUP210	NUP153	9606.ENSP00000254508	9606.ENSP00000444029	0	0	0	0	0.061	0.42	0.8	0.788	0.973
NUP210	NUP37	9606.ENSP00000254508	9606.ENSP00000448054	0	0	0	0	0.054	0.8	0.5	0.772	0.975
NUP210	NUP98	9606.ENSP00000254508	9606.ENSP00000316032	0	0	0	0	0.067	0.814	0.5	0.755	0.976
NUP210	NUP160	9606.ENSP00000254508	9606.ENSP00000367721	0	0	0	0	0.171	0.813	0.5	0.816	0.983
NUP210	NUP43	9606.ENSP00000254508	9606.ENSP00000342262	0	0	0	0	0.049	0.8	0.8	0.643	0.984
NUP210	NUP62	9606.ENSP00000254508	9606.ENSP00000471191	0	0	0	0	0.049	0.8	0.5	0.853	0.984
NUP210	NUP88	9606.ENSP00000254508	9606.ENSP00000458954	0	0	0	0	0.047	0.8	0.8	0.655	0.985
NUP210	NUP35	9606.ENSP00000254508	9606.ENSP00000295119	0	0	0	0	0.047	0.823	0.8	0.78	0.991
NUP210	NUP205	9606.ENSP00000254508	9606.ENSP00000285968	0	0	0	0	0.191	0.8	0.8	0.766	0.991
NUP210	NUP188	9606.ENSP00000254508	9606.ENSP00000361658	0	0	0	0	0.122	0.8	0.8	0.819	0.992
NUP35	NXT2	9606.ENSP00000295119	9606.ENSP00000218004	0	0	0	0	0.121	0	0.54	0.078	0.595
NUP35	NUP107	9606.ENSP00000295119	9606.ENSP00000229179	0	0	0	0	0.254	0.892	0.5	0.876	0.994
NUP35	NUP155	9606.ENSP00000295119	9606.ENSP00000231498	0	0	0	0	0.143	0.895	0.9	0.996	0.999
NUP35	NUP85	9606.ENSP00000295119	9606.ENSP00000245544	0	0	0	0	0.249	0.8	0.8	0.794	0.993
NUP35	NUP210	9606.ENSP00000295119	9606.ENSP00000254508	0	0	0	0	0.047	0.823	0.8	0.78	0.991
NUP35	NUP54	9606.ENSP00000295119	9606.ENSP00000264883	0	0	0	0	0.332	0.866	0.54	0.852	0.993
NUP35	NUP205	9606.ENSP00000295119	9606.ENSP00000285968	0	0	0	0	0.181	0.866	0.8	0.996	0.999
NUP35	HSPA5	9606.ENSP00000295119	9606.ENSP00000324173	0	0	0	0	0.042	0	0.4	0	0.4
NUP35	PSMB3	9606.ENSP00000295119	9606.ENSP00000483688	0	0	0	0	0.082	0.096	0	0.346	0.41
NUP35	SRSF7	9606.ENSP00000295119	9606.ENSP00000325905	0	0	0	0	0.185	0	0.4	0	0.49
NUP35	SRSF3	9606.ENSP00000295119	9606.ENSP00000362820	0	0	0	0	0.187	0.08	0.4	0	0.512
NUP35	ALYREF	9606.ENSP00000295119	9606.ENSP00000421592	0	0	0	0	0.162	0	0.5	0	0.563
NUP35	GLE1	9606.ENSP00000295119	9606.ENSP00000308622	0	0	0	0	0.138	0.361	0.4	0.632	0.862
NUP35	NUP50	9606.ENSP00000295119	9606.ENSP00000345895	0	0	0	0	0.135	0.359	0.8	0.733	0.966
NUP35	SEC13	9606.ENSP00000295119	9606.ENSP00000373312	0	0	0	0	0.082	0.813	0.5	0.709	0.971
NUP35	NUP160	9606.ENSP00000295119	9606.ENSP00000367721	0	0	0	0	0.182	0.821	0.5	0.811	0.984
NUP35	NUP37	9606.ENSP00000295119	9606.ENSP00000448054	0	0	0	0	0.393	0.811	0.5	0.858	0.99
NUP35	NUP43	9606.ENSP00000295119	9606.ENSP00000342262	0	0	0	0	0.31	0.8	0.8	0.756	0.992
NUP35	NUP153	9606.ENSP00000295119	9606.ENSP00000444029	0	0	0	0	0.08	0.619	0.8	0.939	0.995
NUP35	NUP62	9606.ENSP00000295119	9606.ENSP00000471191	0	0	0	0	0.067	0.866	0.54	0.932	0.995
NUP35	NUP88	9606.ENSP00000295119	9606.ENSP00000458954	0	0	0	0	0.106	0.866	0.8	0.854	0.996
NUP35	NUP98	9606.ENSP00000295119	9606.ENSP00000316032	0	0	0	0	0.13	0.874	0.54	0.952	0.997
NUP35	NUP188	9606.ENSP00000295119	9606.ENSP00000361658	0	0	0	0	0.063	0.866	0.8	0.996	0.999
NUP37	NUP107	9606.ENSP00000448054	9606.ENSP00000229179	0	0	0	0	0.482	0.998	0.9	0.999	0.999
NUP37	NUP155	9606.ENSP00000448054	9606.ENSP00000231498	0	0	0	0	0.192	0.826	0.5	0.831	0.986
NUP37	NUP85	9606.ENSP00000448054	9606.ENSP00000245544	0	0	0	0	0.217	0.998	0.9	0.997	0.999
NUP37	NUP210	9606.ENSP00000448054	9606.ENSP00000254508	0	0	0	0	0.054	0.8	0.5	0.772	0.975
NUP37	NUP54	9606.ENSP00000448054	9606.ENSP00000264883	0	0	0	0	0.181	0.8	0.5	0.662	0.968
NUP37	NUP205	9606.ENSP00000448054	9606.ENSP00000285968	0	0	0	0	0.194	0.826	0.5	0.797	0.983
NUP37	NUP35	9606.ENSP00000448054	9606.ENSP00000295119	0	0	0	0	0.393	0.811	0.5	0.858	0.99
NUP37	GLE1	9606.ENSP00000448054	9606.ENSP00000308622	0	0	0	0	0.138	0.052	0.4	0.505	0.725
NUP37	NUP98	9606.ENSP00000448054	9606.ENSP00000316032	0	0	0	0	0.083	0.884	0.9	0.997	0.999
NUP37	HSPA5	9606.ENSP00000448054	9606.ENSP00000324173	0	0	0	0	0.042	0.103	0.4	0.064	0.452
NUP37	SRSF7	9606.ENSP00000448054	9606.ENSP00000325905	0	0	0	0	0.177	0	0.4	0.075	0.503
NUP37	NUP43	9606.ENSP00000448054	9606.ENSP00000342262	0	0	0	0	0.848	0.998	0.9	0.997	0.999
NUP37	NUP50	9606.ENSP00000448054	9606.ENSP00000345895	0	0	0	0	0.085	0	0.5	0.776	0.888
NUP37	NUP188	9606.ENSP00000448054	9606.ENSP00000361658	0	0	0	0	0.063	0.8	0.5	0.844	0.983
NUP37	SRSF3	9606.ENSP00000448054	9606.ENSP00000362820	0	0	0	0	0.193	0	0.4	0.056	0.503
NUP37	NUP160	9606.ENSP00000448054	9606.ENSP00000367721	0	0	0	0	0.127	0.953	0.9	0.997	0.999
NUP37	SEC13	9606.ENSP00000448054	9606.ENSP00000373312	0	0	0	0	0.099	0.998	0.9	0.998	0.999
NUP37	ALYREF	9606.ENSP00000448054	9606.ENSP00000421592	0	0	0	0	0.172	0.102	0.5	0.104	0.622
NUP37	NUP153	9606.ENSP00000448054	9606.ENSP00000444029	0	0	0	0	0.08	0.427	0.5	0.788	0.936
NUP37	NUP62	9606.ENSP00000448054	9606.ENSP00000471191	0	0	0	0	0.06	0.83	0.5	0.786	0.98
NUP37	NUP88	9606.ENSP00000448054	9606.ENSP00000458954	0	0	0	0	0.145	0.826	0.5	0.793	0.982
NUP43	NUP107	9606.ENSP00000342262	9606.ENSP00000229179	0	0	0	0	0.354	0.998	0.9	0.996	0.999
NUP43	NUP155	9606.ENSP00000342262	9606.ENSP00000231498	0	0	0	0	0.508	0.826	0.8	0.736	0.994
NUP43	NUP85	9606.ENSP00000342262	9606.ENSP00000245544	0	0	0	0	0.294	0.999	0.9	0.997	0.999
NUP43	NUP210	9606.ENSP00000342262	9606.ENSP00000254508	0	0	0	0	0.049	0.8	0.8	0.643	0.984
NUP43	NUP54	9606.ENSP00000342262	9606.ENSP00000264883	0	0	0	0	0.228	0.826	0.5	0.815	0.986
NUP43	NUP205	9606.ENSP00000342262	9606.ENSP00000285968	0	0	0	0	0.183	0.886	0.8	0.808	0.995
NUP43	NUP35	9606.ENSP00000342262	9606.ENSP00000295119	0	0	0	0	0.31	0.8	0.8	0.756	0.992
NUP43	GLE1	9606.ENSP00000342262	9606.ENSP00000308622	0	0	0	0	0.141	0	0.4	0.525	0.733
NUP43	NUP98	9606.ENSP00000342262	9606.ENSP00000316032	0	0	0	0	0.11	0.972	0.9	0.995	0.999
NUP43	HSPA5	9606.ENSP00000342262	9606.ENSP00000324173	0	0	0	0	0.042	0	0.4	0.061	0.413
NUP43	SRSF7	9606.ENSP00000342262	9606.ENSP00000325905	0	0	0	0	0.253	0.15	0.4	0	0.585
NUP43	SRSF3	9606.ENSP00000342262	9606.ENSP00000362820	0	0	0	0	0.198	0.155	0.4	0	0.558
NUP43	ALYREF	9606.ENSP00000342262	9606.ENSP00000421592	0	0	0	0	0.178	0	0.5	0.099	0.597
NUP43	NUP153	9606.ENSP00000342262	9606.ENSP00000444029	0	0	0	0	0.063	0.735	0.8	0.686	0.982
NUP43	NUP50	9606.ENSP00000342262	9606.ENSP00000345895	0	0	0	0	0.163	0.605	0.8	0.789	0.984
NUP43	NUP62	9606.ENSP00000342262	9606.ENSP00000471191	0	0	0	0	0.149	0.855	0.5	0.783	0.984
NUP43	NUP188	9606.ENSP00000342262	9606.ENSP00000361658	0	0	0	0	0.107	0.8	0.8	0.749	0.989
NUP43	NUP88	9606.ENSP00000342262	9606.ENSP00000458954	0	0	0	0	0.135	0.847	0.8	0.728	0.991
NUP43	NUP160	9606.ENSP00000342262	9606.ENSP00000367721	0	0	0	0	0.166	0.998	0.9	0.997	0.999
NUP43	NUP37	9606.ENSP00000342262	9606.ENSP00000448054	0	0	0	0	0.848	0.998	0.9	0.997	0.999
NUP43	SEC13	9606.ENSP00000342262	9606.ENSP00000373312	0	0	0	0	0.185	0.968	0.9	0.995	0.999
NUP50	NUP107	9606.ENSP00000345895	9606.ENSP00000229179	0	0	0	0	0.196	0.625	0.5	0.854	0.975
NUP50	NUP155	9606.ENSP00000345895	9606.ENSP00000231498	0	0	0	0	0.232	0.073	0.8	0.797	0.967
NUP50	NUP85	9606.ENSP00000345895	9606.ENSP00000245544	0	0	0	0	0.182	0.517	0.8	0.764	0.978
NUP50	NUP210	9606.ENSP00000345895	9606.ENSP00000254508	0	0	0	0	0.077	0	0.8	0.758	0.951
NUP50	NUP54	9606.ENSP00000345895	9606.ENSP00000264883	0	0	0	0	0.158	0	0.5	0.838	0.926
NUP50	NUP205	9606.ENSP00000345895	9606.ENSP00000285968	0	0	0	0	0.112	0	0.8	0.776	0.956
NUP50	NUP35	9606.ENSP00000345895	9606.ENSP00000295119	0	0	0	0	0.135	0.359	0.8	0.733	0.966
NUP50	GLE1	9606.ENSP00000345895	9606.ENSP00000308622	0	0	0	0	0.171	0	0.4	0.53	0.746
NUP50	NUP98	9606.ENSP00000345895	9606.ENSP00000316032	0	0	0	0	0.167	0.162	0.5	0.872	0.949
NUP50	HSPA5	9606.ENSP00000345895	9606.ENSP00000324173	0	0	0	0	0.057	0	0.4	0.058	0.421
NUP50	SRSF7	9606.ENSP00000345895	9606.ENSP00000325905	0	0	0	0	0.097	0	0.4	0	0.435
NUP50	NUP43	9606.ENSP00000345895	9606.ENSP00000342262	0	0	0	0	0.163	0.605	0.8	0.789	0.984
NUP50	SRSF3	9606.ENSP00000345895	9606.ENSP00000362820	0	0	0	0	0.164	0	0.4	0	0.476
NUP50	ALYREF	9606.ENSP00000345895	9606.ENSP00000421592	0	0	0	0	0.16	0	0.5	0.281	0.672
NUP50	SEC13	9606.ENSP00000345895	9606.ENSP00000373312	0	0	0	0	0.058	0	0.5	0.687	0.839
NUP50	NUP37	9606.ENSP00000345895	9606.ENSP00000448054	0	0	0	0	0.085	0	0.5	0.776	0.888
NUP50	NUP160	9606.ENSP00000345895	9606.ENSP00000367721	0	0	0	0	0.106	0.45	0.5	0.771	0.936
NUP50	NUP188	9606.ENSP00000345895	9606.ENSP00000361658	0	0	0	0	0.125	0	0.8	0.7	0.943
NUP50	NUP62	9606.ENSP00000345895	9606.ENSP00000471191	0	0	0	0	0.291	0	0.5	0.895	0.959
NUP50	NUP88	9606.ENSP00000345895	9606.ENSP00000458954	0	0	0	0	0.139	0	0.8	0.868	0.975
NUP50	NUP153	9606.ENSP00000345895	9606.ENSP00000444029	0	0	0	0	0.08	0.896	0.8	0.996	0.999
NUP54	NXT2	9606.ENSP00000264883	9606.ENSP00000218004	0	0	0	0	0.087	0	0.54	0.095	0.587
NUP54	NUP107	9606.ENSP00000264883	9606.ENSP00000229179	0	0	0	0	0.237	0.979	0.5	0.825	0.998
NUP54	NUP155	9606.ENSP00000264883	9606.ENSP00000231498	0	0	0	0	0.136	0.994	0.5	0.732	0.999
NUP54	NUP85	9606.ENSP00000264883	9606.ENSP00000245544	0	0	0	0	0.205	0.962	0.5	0.821	0.996
NUP54	NUP210	9606.ENSP00000264883	9606.ENSP00000254508	0	0	0	0	0.056	0.8	0.5	0.696	0.967
NUP54	HSPA5	9606.ENSP00000264883	9606.ENSP00000324173	0	0	0	0	0.068	0.071	0.4	0	0.435
NUP54	SRSF7	9606.ENSP00000264883	9606.ENSP00000325905	0	0	0	0	0.197	0	0.4	0	0.497
NUP54	SRSF3	9606.ENSP00000264883	9606.ENSP00000362820	0	0	0	0	0.259	0	0.4	0	0.536
NUP54	ALYREF	9606.ENSP00000264883	9606.ENSP00000421592	0	0	0	0	0.14	0	0.5	0.145	0.6
NUP54	GLE1	9606.ENSP00000264883	9606.ENSP00000308622	0	0	0	0	0.167	0.642	0.4	0.626	0.924
NUP54	NUP50	9606.ENSP00000264883	9606.ENSP00000345895	0	0	0	0	0.158	0	0.5	0.838	0.926
NUP54	NUP37	9606.ENSP00000264883	9606.ENSP00000448054	0	0	0	0	0.181	0.8	0.5	0.662	0.968
NUP54	NUP160	9606.ENSP00000264883	9606.ENSP00000367721	0	0	0	0	0.29	0.8	0.5	0.765	0.981
NUP54	NUP188	9606.ENSP00000264883	9606.ENSP00000361658	0	0	0	0	0.072	0.879	0.5	0.701	0.981
NUP54	NUP153	9606.ENSP00000264883	9606.ENSP00000444029	0	0	0	0	0.209	0.825	0.5	0.79	0.983
NUP54	SEC13	9606.ENSP00000264883	9606.ENSP00000373312	0	0	0	0	0.127	0.922	0.5	0.608	0.984
NUP54	NUP88	9606.ENSP00000264883	9606.ENSP00000458954	0	0	0	0	0.117	0.8	0.5	0.849	0.984
NUP54	NUP43	9606.ENSP00000264883	9606.ENSP00000342262	0	0	0	0	0.228	0.826	0.5	0.815	0.986
NUP54	NUP35	9606.ENSP00000264883	9606.ENSP00000295119	0	0	0	0	0.332	0.866	0.54	0.852	0.993
NUP54	NUP98	9606.ENSP00000264883	9606.ENSP00000316032	0	0	0	0	0.208	0.992	0.5	0.85	0.999
NUP54	NUP205	9606.ENSP00000264883	9606.ENSP00000285968	0	0	0	0	0.129	0.994	0.5	0.816	0.999
NUP54	NUP62	9606.ENSP00000264883	9606.ENSP00000471191	0	0	0	0	0.091	0.996	0.9	0.998	0.999
NUP62	NXT2	9606.ENSP00000471191	9606.ENSP00000218004	0	0	0	0	0	0.091	0.54	0.723	0.874
NUP62	NUP107	9606.ENSP00000471191	9606.ENSP00000229179	0	0	0	0	0.128	0.955	0.5	0.9	0.997
NUP62	NUP155	9606.ENSP00000471191	9606.ENSP00000231498	0	0	0	0	0.14	0.953	0.5	0.871	0.997
NUP62	NUP85	9606.ENSP00000471191	9606.ENSP00000245544	0	0	0	0	0.298	0.935	0.5	0.805	0.995
NUP62	NUP210	9606.ENSP00000471191	9606.ENSP00000254508	0	0	0	0	0.049	0.8	0.5	0.853	0.984
NUP62	NUP54	9606.ENSP00000471191	9606.ENSP00000264883	0	0	0	0	0.091	0.996	0.9	0.998	0.999
NUP62	SOD1	9606.ENSP00000471191	9606.ENSP00000270142	0	0	0	0	0.054	0	0	0.457	0.464
NUP62	NUP205	9606.ENSP00000471191	9606.ENSP00000285968	0	0	0	0	0.167	0.977	0.5	0.849	0.998
NUP62	NUP35	9606.ENSP00000471191	9606.ENSP00000295119	0	0	0	0	0.067	0.866	0.54	0.932	0.995
NUP62	GLE1	9606.ENSP00000471191	9606.ENSP00000308622	0	0	0	0	0.067	0.622	0.4	0.689	0.925
NUP62	NUP98	9606.ENSP00000471191	9606.ENSP00000316032	0	0	0	0	0.128	0.923	0.5	0.969	0.998
NUP62	HSPA5	9606.ENSP00000471191	9606.ENSP00000324173	0	0	0	0	0.042	0.167	0.4	0.097	0.509
NUP62	SRSF7	9606.ENSP00000471191	9606.ENSP00000325905	0	0	0	0	0.076	0	0.4	0	0.421
NUP62	NUP43	9606.ENSP00000471191	9606.ENSP00000342262	0	0	0	0	0.149	0.855	0.5	0.783	0.984
NUP62	NUP50	9606.ENSP00000471191	9606.ENSP00000345895	0	0	0	0	0.291	0	0.5	0.895	0.959
NUP62	NUP188	9606.ENSP00000471191	9606.ENSP00000361658	0	0	0	0	0.074	0.825	0.5	0.82	0.983
NUP62	SRSF3	9606.ENSP00000471191	9606.ENSP00000362820	0	0	0	0	0.084	0	0.4	0.222	0.535
NUP62	NUP160	9606.ENSP00000471191	9606.ENSP00000367721	0	0	0	0	0.133	0.83	0.5	0.794	0.982
NUP62	SEC13	9606.ENSP00000471191	9606.ENSP00000373312	0	0	0	0	0.058	0.923	0.5	0.685	0.987
NUP62	ALYREF	9606.ENSP00000471191	9606.ENSP00000421592	0	0	0	0	0.137	0	0.5	0.313	0.677
NUP62	NUP153	9606.ENSP00000471191	9606.ENSP00000444029	0	0	0	0	0.105	0.428	0.5	0.989	0.996
NUP62	NUP37	9606.ENSP00000471191	9606.ENSP00000448054	0	0	0	0	0.06	0.83	0.5	0.786	0.98
NUP62	NUP88	9606.ENSP00000471191	9606.ENSP00000458954	0	0	0	0	0.128	0.98	0.5	0.976	0.999
NUP85	NUP107	9606.ENSP00000245544	9606.ENSP00000229179	0	0	0	0	0.45	0.998	0.9	0.999	0.999
NUP85	NUP155	9606.ENSP00000245544	9606.ENSP00000231498	0	0	0	0	0.16	0.97	0.8	0.797	0.998
NUP85	SRSF3	9606.ENSP00000245544	9606.ENSP00000362820	0	0	0	0	0.085	0	0.4	0	0.427
NUP85	SRSF7	9606.ENSP00000245544	9606.ENSP00000325905	0	0	0	0	0.081	0	0.4	0.064	0.439
